Id	Species	Latitude	Longitude	Zone	Basin	Centroid Size	Log Centroid Size	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32
AD20-054	p.formosa	26.0223	-97.4582	Z1	7040048420	4.398424093863663	1.4812463162838987	-0.33618481818753826	0.0379845783114293	-0.21953108123016812	0.08332348301027286	0.0738869315996773	0.13319897593136437	0.19967362497462635	0.09682397111556651	0.3829146771969819	0.07295428979692328	0.4037705797095023	0.008597761080489786	0.3663826464574519	-0.06001397481368963	0.1671078955666538	-0.06185300220319745	0.09520990285971767	-0.08286745840569021	-0.0016426417300178845	-0.10055157323371977	-0.18195656435078691	-0.06642994039910335	-0.22914000370583149	-0.05396800245360706	-0.11646992595566197	-0.003005675066423324	-0.0965391094489543	-0.051495888027231956	-0.2851801529444321	0.024967567628259114	-0.22230196081122183	0.022334887728357483
AD20-056	p.formosa	26.0223	-97.4582	Z1	7040048420	5.2111451013021615	1.6507996207326834	-0.3393714405778951	0.04362850397443813	-0.22373452172618022	0.08497132385752264	0.06359311203596463	0.13466152923236177	0.2091577787781704	0.09367517682341572	0.37578020662321304	0.07775935741802775	0.40274980219731327	0.010657935976170537	0.3597767936144319	-0.06495984935961	0.1701258509996265	-0.06547959594907897	0.1097835245721694	-0.07907282743511013	-6.436964097045247E-4	-0.10368848333733505	-0.18319116595460347	-0.06906316768617768	-0.23432356821458533	-0.05138139048811045	-0.11543130426722746	-0.005232593422648881	-0.09789118672586099	-0.05536465564099419	-0.27793567633094773	0.027394196632023	-0.21844450861388576	0.021494539405106115
AD20-057	p.formosa	26.0223	-97.4582	Z1	7040048420	5.0095913368986835	1.6113543422885017	-0.3329473151338574	0.0382493693759565	-0.22420493801867783	0.0862923439864783	0.05744387573532568	0.1386244119697276	0.19027054628797102	0.10472897915009387	0.3833948257217481	0.07411401959210466	0.40479155829526914	0.007807205803923161	0.36952217117460484	-0.06803258290881314	0.16090546402372385	-0.06919266199747001	0.114280584262707	-0.08779612665939712	6.162146926305455E-4	-0.09879520938919689	-0.17521217250375504	-0.06594668755473339	-0.224477147475612	-0.047418737974715186	-0.11560385350397623	-0.007485378490880658	-0.10860021838597873	-0.05438569888219887	-0.28155486918536865	0.02789567605132129	-0.21862472598675653	0.021341077927800198
AD20-058	p.formosa	26.0223	-97.4582	Z1	7040048420	5.659147665236081	1.733273291694498	-0.34360019639550726	0.03765087779311752	-0.18553249998315216	0.09153774570348469	0.05974190914800083	0.13234573498925564	0.20349877740427982	0.1045128309852569	0.36953757057499304	0.07870103574998072	0.3974821356503529	0.006031412836406615	0.3596841096884655	-0.05989752384905626	0.17583023086344668	-0.0702965438501712	0.12379379102198404	-0.08829126265217475	0.00541426142742071	-0.1128176505867638	-0.18501953214698358	-0.06968977001773193	-0.22876000751448222	-0.055004067363275067	-0.12881246234563398	-6.081812419714851E-4	-0.11264227110151043	-0.04911451826350724	-0.28536780408028084	0.027766771696414057	-0.2252480122113939	0.02717310807073627
AD20-059	p.formosa	26.0223	-97.4582	Z1	7040048420	3.705398684060428	1.3097908599926824	-0.3346538373886987	0.043173811218723136	-0.23420497417914277	0.08214813340797777	0.06494143834119065	0.1333948070198028	0.1833338379665592	0.09516944597196984	0.3730434748329072	0.06838363943574016	0.4221737172971105	0.005050751496072098	0.3688386440409419	-0.06276359258452155	0.16184490711101934	-0.06267376437471268	0.10864523793766316	-0.08198784681397862	0.0038507237495548404	-0.10202098449800322	-0.16886127200930406	-0.06773873936949597	-0.2224282339133536	-0.05014555889436474	-0.112766130973418	-0.002823068293715988	-0.10362606046517768	-0.042960596020518195	-0.2862847261642742	0.023675223458605885	-0.22384674618357708	0.022118338840417806
AD20-060	p.formosa	26.0223	-97.4582	Z1	7040048420	5.478948718869342	1.7009132429339673	-0.3291714267322965	0.04070229509559512	-0.2182607545604891	0.0820418664163012	0.06511909328328236	0.13014154703448091	0.20405061705693628	0.09342379342568409	0.36823934269661684	0.07695506643764174	0.4026124574146009	0.009575769351398398	0.36464731919103865	-0.0570111769305743	0.1770730029146163	-0.06802871666283865	0.121027555135254	-0.08585819892374355	0.003137325906296718	-0.10715546445139161	-0.1787464257323228	-0.06431052001177899	-0.22887738717005635	-0.047016501331298644	-0.12476504005764305	-0.00594124647673568	-0.11599080586600104	-0.056615678039228054	-0.28514701854097935	0.03356618931568291	-0.22494785493885414	0.025530975750804645
AD20-061	p.formosa	26.0223	-97.4582	Z1	7040048420	5.385343021242357	1.683681007974684	-0.34427515294887123	0.039438567663470314	-0.16566316611125262	0.09211449064178545	0.06460158184924843	0.1290512506766648	0.20550321653501274	0.09939073426915496	0.37412464428073444	0.0806956275475826	0.3914703656794746	0.01039954091911946	0.3687297237523296	-0.058317730718239535	0.16603517463364473	-0.06872851953896231	0.1181966815757027	-0.08798548426177216	-3.81814419442187E-4	-0.09868818044779427	-0.18836894952678593	-0.07107576564044867	-0.2406722797225984	-0.05226511906797128	-0.11976611122527347	-0.004543888783978902	-0.10543164027796437	-0.05586106912197898	-0.29045811161290697	0.02800269075698306	-0.23364416246105096	0.018372855106385647
AD20-062	p.formosa	26.0223	-97.4582	Z1	7040048420	6.2854618010399745	1.8382393160398238	-0.3270566123879146	0.04224048817351122	-0.21366805929273344	0.08255442240797893	0.06419984963066064	0.12437222920988306	0.209004184971682	0.0898237826560983	0.37172008455292294	0.07761025559838829	0.39764078035407036	0.009052965632963844	0.3697904255376438	-0.0584197091091726	0.16941234071561537	-0.0689817993293714	0.12117926123845209	-0.08500645822229487	0.0037595213080469907	-0.09454941148260528	-0.17378372085971752	-0.06783425108423174	-0.24052488811796913	-0.04759000498009213	-0.12685456115806754	-9.393979437694424E-4	-0.10271700706128019	-0.04934188035512323	-0.28633391917186446	0.025997152387693158	-0.2357676802595468	0.021011616440144352
AD20-063	p.formosa	26.0223	-97.4582	Z1	7040048420	3.6482256786246112	1.29424093395667	-0.33954584827678075	0.029172397656640304	-0.22837669413535755	0.07883239465747209	0.07740892935664795	0.1292352784955681	0.19279076573090279	0.09839260713246809	0.3788167097701077	0.06194068155587161	0.40358352575586265	0.006767899083008894	0.372138487122368	-0.06537828794881481	0.1577254622608374	-0.05473243813770563	0.11674925919247904	-0.08112899400252545	0.0014023654957842024	-0.09345855566760176	-0.16976433842472607	-0.07405288409042467	-0.23912462044343374	-0.04872787083419625	-0.11494221809202095	0.003178865771076693	-0.10101295663094247	-0.03842253438876706	-0.2851767825780488	0.022571176458377182	-0.22267204610368144	0.025810264259554804
AD20-064	p.formosa	26.0223	-97.4582	Z1	7040048420	5.17538406677173	1.6439135521988768	-0.33906158574155876	0.043022757296488086	-0.2150751520728742	0.0850846504928179	0.06684854743651139	0.13310815876880686	0.20415081192954634	0.09580481885269845	0.37864966162557345	0.07692004840886882	0.39393381738215705	0.008020299026749077	0.36765733729591304	-0.06387988701688754	0.17065630702999926	-0.06400992833003681	0.11391348757158407	-0.0822205941170179	0.0018042504980927989	-0.10062971230779379	-0.18147242982022696	-0.0655413018085027	-0.22628892492726516	-0.0535734605393783	-0.12167906236426218	-0.006404990466500813	-0.10952788892753254	-0.05436593078911825	-0.2834523075459752	0.0242524654827242	-0.2210568693696817	0.02441260704608274
AD20-065	p.formosa	26.0223	-97.4582	Z1	7040048420	6.88778323076329	1.9297492960674003	-0.33386793078857085	0.03694216879624024	-0.21054481310617643	0.08610886639426985	0.06314173340459447	0.12226507593180269	0.2099554421424497	0.08241236247726928	0.3761943132567682	0.06957745234451652	0.3964886720039373	0.004380672910477002	0.36944143102421123	-0.05987455761084616	0.18035866371927434	-0.06144088028258327	0.11790877255145955	-0.06939962777190967	-5.342875477354597E-4	-0.08228514446713958	-0.17632472800426727	-0.06540447493262543	-0.2378397818460224	-0.05105833367291354	-0.12852558528785557	-0.004556957533140222	-0.09995251734021388	-0.04616285524637693	-0.2887119671202234	0.019490456646864808	-0.23718741706162827	0.019005776016095585
AD20-066	p.formosa	26.0223	-97.4582	Z1	7040048420	4.526016183414697	1.5098421228599899	-0.34230516171127856	0.038797572451580414	-0.2224901384420694	0.09460340346953178	0.05669807560679559	0.12870349730440034	0.1945115244297385	0.09767627844303099	0.3940592777339851	0.0668606018131035	0.40741532032954825	-0.002666891756761724	0.35709290065263866	-0.060391012114191914	0.1634713201210506	-0.05894287851041469	0.11592983317085251	-0.07521148423647893	-3.458700955233016E-4	-0.08842467900597907	-0.16452106729501972	-0.0643930096565447	-0.22901324573342724	-0.04953165724462656	-0.12369689580489783	-0.005471452728758699	-0.09662273792581269	-0.052328402568642775	-0.2871964266170148	0.019748553102989373	-0.22298670841956625	0.010971561237764037
AD20-067	p.formosa	26.0223	-97.4582	Z1	7040048420	5.506079019378644	1.7058527581210015	-0.34236251486725966	0.04228548294932636	-0.19342108447602369	0.09214737243283443	0.06634718168977187	0.1344191547743835	0.19859166296691957	0.10032694769905263	0.37506618898181965	0.08228414595368369	0.40095570839702027	0.01528442804249091	0.36930159824906095	-0.06006666664327834	0.16381468107460642	-0.07736197379442294	0.09826862164183497	-0.09500120632976554	0.0011901881225135685	-0.10835079661198917	-0.1792388390450981	-0.07170046433779247	-0.23539130941047437	-0.05086322446536879	-0.1198199071716332	0.0016210824987770616	-0.09502093527449423	-0.050642321373764225	-0.2840990917823267	0.02058905639771912	-0.22418214909623657	0.0250289828081139
AD20-068	p.formosa	26.0223	-97.4582	Z1	7040048420	4.528001714221737	1.5102807194833492	-0.337961720726141	0.036912671653295655	-0.22019430585620328	0.08835652925932197	0.06537392079693094	0.13698973347952892	0.19312591127452233	0.10070238852258961	0.3829415434477604	0.06692745136367066	0.4088914859557021	0.002513726460756212	0.35717276040409657	-0.06091556050052017	0.1714122302834449	-0.06249344941360671	0.11368084738019206	-0.07941840068273609	0.007450298732432796	-0.1002938057513654	-0.17592646194285297	-0.0691393910349549	-0.22666486225419757	-0.05084151700805686	-0.13054490686384282	-0.0036837013588608076	-0.11153752802264137	-0.050344729991935185	-0.28066660967365475	0.02049332598080284	-0.21655260293554765	0.024234729022071164
AD20-069	p.formosa	26.0223	-97.4582	Z1	7040048420	4.773521553025189	1.563084303586679	-0.33249815941783606	0.04052459545403351	-0.21441660513764968	0.08132148752371335	0.06317762330135726	0.12550994848384958	0.19283780049908258	0.09333652935548131	0.38163370081139025	0.07754295571359768	0.40274374403074675	0.011984833634708526	0.3674229146299262	-0.058138814799070154	0.1681354842647184	-0.0671238693398981	0.11981916970980523	-0.08804831324735757	0.0010088054681606777	-0.1013090019725196	-0.1759029571413947	-0.0686342369055646	-0.237526566975571	-0.042145267823387636	-0.12491373580405737	-0.004250171793001383	-0.11093224802503468	-0.05735235027040636	-0.2805822665527917	0.029042875102256567	-0.2200067036608517	0.0277388008835647
AD20-070	p.formosa	26.0223	-97.4582	Z1	7040048420	4.209604869721857	1.4373687881166621	-0.3404999528219917	0.03258760936895562	-0.22212164449771482	0.08418280646002047	0.06179303267217319	0.13493463067703967	0.18829457641531105	0.09970339409531241	0.3828722146020708	0.07164280600193693	0.4047695007108239	0.0032960567551845194	0.3624576514719672	-0.06568378388811405	0.16574967098146434	-0.06405459070625097	0.11720195724414302	-0.08351124551665068	0.0016227816972719561	-0.10326710495557165	-0.16716144731461532	-0.06790623723615576	-0.23433956912857926	-0.04478045362254853	-0.10913356155894319	0.005002012159523721	-0.10022823359551643	-0.05018958538147959	-0.2888527512262613	0.0215727109741924	-0.22242422565160286	0.02647097481460668
AD20-071	p.formosa	26.0223	-97.4582	Z1	7040048420	3.7556095899534063	1.3232506129066655	-0.339637143401622	0.025460133907341725	-0.22137988336257958	0.07814871289761877	0.06566082676904268	0.12344614991376533	0.17649518157681765	0.09638564073829502	0.3921034890678105	0.06874609536418584	0.4201720665429176	0.006474927015799785	0.368666377376451	-0.0631811466018986	0.1686315859245322	-0.060960062052511275	0.08733012961081624	-0.0826828337180626	-0.0015520859252677573	-0.09099878686077012	-0.17901899924899878	-0.06782712564463629	-0.22599941766488396	-0.05131695019057821	-0.11526231499933547	0.008843756643084138	-0.09181974275885234	-0.043358195846804615	-0.28538030049617175	0.0266842213481251	-0.21900976901067568	0.026135463087046375
AD22-002	p.formosa	26.07	-97.9612	Z1	7040049270	5.1125584507953965	1.6316999542219799	-0.3299523748878687	0.020785067401474823	-0.2161808697188195	0.07406211492540948	0.08292037864945062	0.11515318941307456	0.19466228611730005	0.08292423418664138	0.3804066083375361	0.06907643681141747	0.40199327167458637	0.01098828244230606	0.37421370855990177	-0.05453506462166087	0.16831573207594683	-0.061677900975030106	0.1197058471078513	-0.07820303388742714	0.005783498053757801	-0.09043467457325152	-0.20498819704956606	-0.06079879431299279	-0.23049225114350386	-0.05037111442719097	-0.13013467706872336	0.0030141065423081883	-0.108659605006301	-0.034780753939551504	-0.27942508822827383	0.02658607533421902	-0.22816826747327557	0.028211829680255134
AD22-003	p.formosa	26.07	-97.9612	Z1	7040049270	4.946148550296481	1.5986092030793526	-0.323485368066809	0.031150052017135894	-0.17731750901533175	0.07720708718903373	0.07134119009236388	0.10653053888080025	0.1958384320127624	0.08362303180187962	0.38145337693558096	0.07378569884704948	0.3920897032334219	0.01932991980909312	0.3860961143046053	-0.044279885097605165	0.1637208060601274	-0.07092975730902149	0.12376155093721204	-0.08064283263712539	-0.0013221861273105414	-0.10495968740662888	-0.2104681067220878	-0.06618851854933826	-0.23971690907538007	-0.050287551605747736	-0.12979052259750098	0.003662875155802728	-0.11169825219072414	-0.03448324856098197	-0.28745747643121655	0.028762788742362284	-0.23304484334971381	0.02771948872329235
AD22-004	p.formosa	26.07	-97.9612	Z1	7040049270	5.070054703655298	1.623351607220485	-0.33962648646598576	0.030301360099531077	-0.18228868986200275	0.08583300340895475	0.0755964397257512	0.11884386962574306	0.19127569975594952	0.09287587735203258	0.3721430549458926	0.07220658172988587	0.3893697969351959	0.01704236997831838	0.3756837103107436	-0.05663838591523079	0.17182741745370386	-0.0723758150387469	0.12695201395849592	-0.08595424064084374	0.012591796881667672	-0.09615523685671257	-0.2144484783547308	-0.06529272523656379	-0.23755872559627245	-0.054809624760753864	-0.12597387388332668	0.001717478994122338	-0.1027352015341195	-0.04378086520251722	-0.2852489577734314	0.027038070475219812	-0.2275595164975286	0.029148281987562717
AD22-005	p.formosa	26.07	-97.9612	Z1	7040049270	4.479757685276555	1.4995689568561674	-0.32676812909370695	0.015935261719268873	-0.18290975965537626	0.08870962237436783	0.07730968500540701	0.11635737192023932	0.19129527701339424	0.08640156432087873	0.3824364957427183	0.06988590307141485	0.39757148108203866	0.012824668225346995	0.3752920711193942	-0.0518484359841533	0.16900666895628594	-0.06860904874909673	0.11868192191552394	-0.07576155798497938	-0.0016480060423680275	-0.08707268600467695	-0.21064137688879803	-0.06386012943758192	-0.2482175050581435	-0.051203830583549284	-0.11407360825693698	-0.00420173108674946	-0.10398003064539828	-0.039797768780831945	-0.2911627257971429	0.025308472274947445	-0.2321924593968927	0.02693232470515362
AD22-006	p.formosa	26.07	-97.9612	Z1	7040049270	5.640530066700775	1.7299780445513833	-0.33499119361195134	0.023386067202600114	-0.20942403262137887	0.06420207861189785	0.07232042844829131	0.1100531821096652	0.2029804471983444	0.08032976501115335	0.37647097555107595	0.06585941380895872	0.39075325112292325	0.012244789894057561	0.38543679427443583	-0.04752223882623102	0.17592195140382777	-0.06349282387364111	0.12363102860760587	-0.07944057895125622	0.002705054494410056	-0.09777052898241548	-0.21002641485969809	-0.062167513133308934	-0.2381282257284644	-0.047994702101660805	-0.1221557503987213	0.005852809775431984	-0.1139346096933229	-0.01700215960573631	-0.27389144069328447	0.028659091730635366	-0.22766826349409214	0.024803347329849748
AD22-007	p.formosa	26.07	-97.9612	Z1	7040049270	5.466485882491146	1.6986359753391995	-0.3274381311259802	0.032310624349567774	-0.19725744042449114	0.07711326761720856	0.06581299317353402	0.10899703934702779	0.18780411680944245	0.0845065399869051	0.3925071691063107	0.07032820213325033	0.3898982669412334	0.019089528691549323	0.3776341774158434	-0.0456424732318352	0.1762748504945099	-0.0661057372625621	0.12702240565144432	-0.08504002498573958	-1.0663904807016802E-5	-0.10274919808497265	-0.21517056428966258	-0.054937162057722935	-0.23828920487696362	-0.04531097898269162	-0.12872784528571385	-0.0069526193877366615	-0.1117630070067135	-0.04016890847650539	-0.27476426529101217	0.027107970979475593	-0.22353285738697345	0.027453929364782335
AD22-008	p.formosa	26.07	-97.9612	Z1	7040049270	5.554991883672983	1.7146969620055543	-0.32774117679952236	0.03851629143079314	-0.18593770026045564	0.07374924021036312	0.07332800387209645	0.10660913597811249	0.19983081611732284	0.08012188411289062	0.38537335100695075	0.07342578980773194	0.3881801102883671	0.0203833546676651	0.38420265692543726	-0.038797048697394795	0.16248187755048576	-0.07209737797680849	0.12545709784964285	-0.08198246176125892	0.005046179040778236	-0.10174878457858269	-0.2111290890800032	-0.060225257674826685	-0.24201474463312744	-0.0411745833980991	-0.13381726970032934	-0.0065312779023626675	-0.11342583203234212	-0.03904664506704186	-0.27935094738856914	0.025647777174614063	-0.2304833327567317	0.023149963674205132
AD22-009	p.formosa	26.07	-97.9612	Z1	7040049270	6.763793428567467	1.91158389073667	-0.32170535089246943	0.02870176306138778	-0.17602524627624286	0.09055557155032964	0.05218861860857061	0.13028871125518202	0.19008871753173717	0.10298533416575226	0.3917665766649989	0.07559436727174133	0.39776372605632343	0.011868384998849815	0.3759308533811521	-0.0653305977446043	0.16383529237884767	-0.07104864370946397	0.11932495425179021	-0.08362232524352461	-0.00595879895448536	-0.10246626685579649	-0.19167255025385396	-0.060959647187551966	-0.23377164486325958	-0.04786118754708825	-0.13210807861982207	-0.0013788601833033052	-0.11309337436426824	-0.04333393404714332	-0.28449526345216986	0.017145625640087172	-0.23206843119684994	0.018861704575147194
AD22-010	p.formosa	26.07	-97.9612	Z1	7040049270	5.830741005110727	1.763144094362928	-0.3268595275204467	0.024949846002075414	-0.20238515875534083	0.07969724125469219	0.06665272955837835	0.13798578328073893	0.18675207395741772	0.09845995598326608	0.38305127699856056	0.06618416842824835	0.3892147118950961	0.007308342203607313	0.3808341258448977	-0.06486203408374888	0.16922971137871332	-0.06335200781797501	0.12554573888098733	-0.0825695366481392	0.006051804696433322	-0.10853366833580201	-0.1965108206055146	-0.06215065313131193	-0.22964278988253106	-0.04734119796463718	-0.1286917049861585	0.0015684672241626633	-0.11147138750981948	-0.02942349759508764	-0.2806247579971129	0.019189476174389264	-0.23114602595356054	0.022889315025521717
AD22-011	p.formosa	26.07	-97.9612	Z1	7040049270	5.602427989958908	1.7232000734124675	-0.33655627853196196	0.019178616785454374	-0.19542725571641567	0.08145471074089414	0.06972967463781223	0.12203644659318899	0.19826378039208248	0.09069310975730135	0.3891060128891847	0.06764710007391436	0.3877149519574138	0.007260675423294826	0.3791319092572857	-0.05714465197847946	0.17010970671864156	-0.06012459547444761	0.12346020650712143	-0.07667272733073682	3.131404374648568E-4	-0.09921277315245859	-0.19975784212184827	-0.0564680840781647	-0.2252190158435673	-0.04518987264019606	-0.13598866409481897	0.0018803687546695268	-0.11646206523868087	-0.03512292183949174	-0.2785328893444484	0.020281056608801522	-0.22988537190526462	0.019503541756457056
AD22-012	p.formosa	26.07	-97.9612	Z1	7040049270	4.281808652587071	1.4543755027110747	-0.3271990400159841	0.042936288311283995	-0.1661623781326632	0.08039210731782122	0.06251407496636834	0.10195813294446665	0.18356849534847822	0.08215895105528606	0.38329502902423324	0.07649748997436939	0.4007661253664266	0.02085543403778396	0.3833483963268034	-0.04289094158409504	0.17248285802118551	-0.07240781951796664	0.1203567253854541	-0.0820668725614172	-0.0015627333037568868	-0.09450278723138326	-0.22261106454312068	-0.059119513363625614	-0.24307389622355413	-0.04918535630119205	-0.12133947589833506	-0.007261038936927663	-0.10977700206865293	-0.04649453660363901	-0.2851848226353311	0.023845431980535438	-0.2294212916175489	0.025285030478699157
AD22-013	p.formosa	26.07	-97.9612	Z1	7040049270	6.695360846047637	1.9014148755320193	-0.322525681690015	0.04649867753781405	-0.21840044725652835	0.07363138938310407	0.06422891003832276	0.11238903998693431	0.1919823436038362	0.0845062782537893	0.38358243051253155	0.08018886986237724	0.3877738347312073	0.020862863533042324	0.3789766742144075	-0.04424247787725095	0.17628686540606747	-0.07475257765834735	0.12724395298228827	-0.09085913055983574	0.004851559843981999	-0.11937661303978028	-0.20355093824729908	-0.05754572214635649	-0.23745835157277778	-0.038666723282972944	-0.1308395636286679	-0.0036763352601000433	-0.11276656645855557	-0.050997719340107994	-0.2686760057260557	0.030378026049547324	-0.22070901675274432	0.03166215455814254
AD22-014	p.formosa	26.07	-97.9612	Z1	7040049270	4.807882760683228	1.5702568127183079	-0.3268137691781725	0.040325881119279976	-0.16860515437684237	0.08653433279898239	0.06304534558964653	0.1117370339511437	0.19347493125363535	0.08523208071399198	0.3901673724265532	0.06861861429451106	0.3911230178531882	0.013752308594818245	0.38343665503917385	-0.03986108546130368	0.1660891961803241	-0.06914528115458991	0.12139308504894823	-0.07880384960081085	0.003087224226116423	-0.08625099406485225	-0.21461395644517273	-0.06298637806802981	-0.2407522360016168	-0.050597742103655384	-0.12992606700363482	-0.00881208490228122	-0.11627019675790627	-0.051273661458433456	-0.2853932977094659	0.021462204722989296	-0.2294421501447729	0.02006862061823916
AD22-015	p.formosa	26.07	-97.9612	Z1	7040049270	4.769499856732881	1.562241447564941	-0.32874551698563514	0.031009730111111786	-0.19737290581269262	0.07814619080275485	0.06272984222937228	0.11722265276365193	0.19550168123400716	0.09013695124186741	0.38747563804468266	0.06740645700526718	0.39010784991772746	0.0081392586596796	0.37943996872917835	-0.05566454036729997	0.17580897485637317	-0.06279507421600952	0.12397499005090173	-0.07924586453431369	-0.0019863212809337243	-0.0833113739346715	-0.2003207148136647	-0.06336674260675576	-0.23191032031849934	-0.048839174706608646	-0.1264288870880601	-0.003304856827706825	-0.11049759114311035	-0.04077941314408935	-0.2862112977449828	0.02332300305355191	-0.2315653898746624	0.021922796699570944
AD22-016	p.formosa	26.07	-97.9612	Z1	7040049270	5.392265447144357	1.6849656022098976	-0.3312781425072316	0.03163152453841005	-0.18966092248098726	0.0788268075263163	0.07903522709123909	0.11412592946988413	0.1816046982073599	0.08542561218719066	0.3920593860845783	0.06459989047094827	0.3928013179181326	0.012409718500366238	0.37676710996113055	-0.04768627715015294	0.16631010444118835	-0.05905097599156864	0.1262525594164135	-0.07410690918199758	0.0062815029584576175	-0.09470440383151009	-0.21586494154896768	-0.0610469837119797	-0.2365183509275796	-0.05292796300934726	-0.12681564732020872	-2.1011788044467735E-4	-0.10958475544022822	-0.04798497818985783	-0.28299207803803633	0.026335199850680033	-0.22839706781525976	0.024363926403062196
AD22-017	p.formosa	26.07	-97.9612	Z1	7040049270	4.775157496300185	1.5634269569071126	-0.32340668595028554	0.039379784881902406	-0.19693396381833286	0.08086110817710744	0.06708610266639148	0.11953794097108075	0.19676790036416444	0.09250783723798094	0.383939509683111	0.07496970343604141	0.395182354992343	0.011695147883927842	0.3781995704133098	-0.04999241258331774	0.16590102520135896	-0.07343491015456817	0.11702571999119296	-0.08576717891875335	-0.0026602593875755935	-0.0972874988199527	-0.19107120865908345	-0.06535042296771817	-0.23603639296594717	-0.05116874637622471	-0.1286178334619502	-4.256481536288499E-6	-0.10770783447280306	-0.04078368124763761	-0.2876191239408993	0.022283317460583832	-0.23004888065499535	0.02255426750108489
AD22-018	p.formosa	26.07	-97.9612	Z1	7040049270	4.334058930696492	1.4665045003213308	-0.32753676481941885	0.03329121666330447	-0.1983093071368318	0.08387952336776228	0.07017925620540688	0.11833183135064308	0.2006966396456169	0.08660423029369081	0.38112002023533376	0.07389830499468737	0.3959184480793504	0.018687043514818733	0.3822075414564367	-0.053422115550392765	0.15187277692035922	-0.07495055647327231	0.11029280923598689	-0.0816593997008903	0.005701115185767965	-0.09774462524469128	-0.20538759509499172	-0.06088231170957834	-0.23760508974918784	-0.047543426830988625	-0.11269803864027984	-0.0015402108143114262	-0.09166384735472101	-0.03813095619603568	-0.292127864582588	0.01944925708055432	-0.2326600995862394	0.021732195254698654
AD22-019	p.formosa	26.07	-97.9612	Z1	7040049270	3.6641981137600537	1.2986095156994948	-0.3477297617185695	0.041015105660998724	-0.18852494053128596	0.09754133199753595	0.06766151980460605	0.11446194775343126	0.19392833025881218	0.08417499347343653	0.39046344716479753	0.060939594993750776	0.392720330884296	0.010285818306243293	0.39005200332947293	-0.044588454042695305	0.1473599593057141	-0.06441488725179534	0.1115776887087433	-0.06984659729021608	0.0023649305686497656	-0.08208075253066303	-0.18972179982426682	-0.058255170524396896	-0.23048189756576906	-0.04746722808279661	-0.11414331084628485	-0.016060915032730737	-0.10197273990942766	-0.051480623124720355	-0.29213405436872497	0.015102375475968443	-0.2314197052607649	0.010673460218648909
AD22-020	p.latipinna	28.4966	-96.8436	Z2	7040048420	5.679704213762503	1.7368991563352951	-0.3252568034101116	0.04350084161136435	-0.14359801330696728	0.09946343112443506	0.03399449426065767	0.1255729374913789	0.2144579926162894	0.08152226670455552	0.37273806628369116	0.0790110481748695	0.3852794465173262	0.021395260999716163	0.38466078278292654	-0.04795740519655694	0.17766853776146993	-0.06598460572301948	0.12473154997958075	-0.08909243705912345	-0.005790251893046492	-0.11110530437197146	-0.21708014037396253	-0.06630474802250247	-0.23601809563576898	-0.05614284525996036	-0.13283561217259215	-0.014559431954857708	-0.11763790843227048	-0.05524085046137434	-0.28472726370972157	0.028901278775547823	-0.23058678126749982	0.02702056316749802
AD22-021	p.latipinna	28.4966	-96.8436	Z2	7040048420	5.628386396424012	1.7278227929764474	-0.32388426245076346	0.040233930923701595	-0.17752037179088834	0.08440846836051878	0.02742970304379008	0.13410475951028147	0.21233668559037874	0.09089830843745836	0.3824074222106339	0.0751090449047149	0.3914368828637468	0.014741943360416003	0.3831459752002679	-0.05684290663274442	0.16779546426046918	-0.06287139758225865	0.1195262321382007	-0.08474455052103955	-0.0061351932761952626	-0.11755782316456213	-0.2139601911460846	-0.060827218576402164	-0.2254210818069107	-0.05525732635344241	-0.12950171335315225	-0.005660930152042193	-0.1096702125501734	-0.051049860121957266	-0.2790288958382617	0.026821973542417225	-0.21895644309505727	0.02849358406494082
AD22-022	p.latipinna	28.4966	-96.8436	Z2	7040048420	4.989526975202659	1.6073411107215747	-0.33240089552474367	0.04312892875114809	-0.18947147619287902	0.0948836801569215	0.027584889776915037	0.13485042570213257	0.21660251739202868	0.08444456499671553	0.37373943377943325	0.07337114550817343	0.39071248599318903	0.017100709058185948	0.3800585573833186	-0.05094552572849759	0.16770881834478962	-0.06841090675263367	0.11632159688490941	-0.09312859325589104	6.065891201589614E-4	-0.11824744029857488	-0.20825794736232978	-0.06816019081861013	-0.22526364887633696	-0.060812939293236876	-0.11628973641138945	0.0011880904271052593	-0.10033503554510999	-0.04789984513510774	-0.280908055918813	0.027728640585698062	-0.2204080928431425	0.03090925609647237
