ID,LABELS,X.COR,Y.COR
AD22-090,LM5,3403,2137
AD22-090,LM6,3440,2046
AD22-090,LM7,3405,1948
AD22-090,LM8,3149,1911
AD22-090,LM9,3063,1875
AD22-090,LM10,2908,1841
AD22-090,LM11,2642,1860
AD22-090,LM12,2575,1876
AD22-090,LM13,2723,1965
AD22-090,LM14,2759,1896
AD22-090,LM15,2496,1990
AD22-090,LM16,2580,1986
AD22-091,LM1,3281,2053
AD22-091,LM2,3471,2123
AD22-091,LM3,3762,2188
AD22-091,LM4,4006,2140
AD22-091,LM5,4237,2162
AD22-091,LM6,4296,2058
AD22-091,LM7,4224,1962
AD22-091,LM8,3973,1923
AD22-091,LM9,3902,1883
AD22-091,LM10,3736,1851
AD22-091,LM11,3495,1894
AD22-091,LM12,3412,1923
AD22-091,LM13,3595,1979
AD22-091,LM14,3608,1912
AD22-091,LM15,3340,2027
AD22-091,LM16,3423,2016
AD22-092,LM1,2891,2125
AD22-092,LM2,3061,2191
AD22-092,LM3,3317,2230
AD22-092,LM4,3525,2163
AD22-092,LM5,3720,2143
AD22-092,LM6,3767,2071
AD22-092,LM7,3692,1989
AD22-092,LM8,3496,1996
AD22-092,LM9,3407,1965
AD22-092,LM10,3282,1957
AD22-092,LM11,3077,1998
AD22-092,LM12,3021,2016
AD22-092,LM13,3160,2079
AD22-092,LM14,3183,2019
AD22-092,LM15,2951,2114
AD22-092,LM16,3025,2105
AD22-093,LM1,3246,2083
AD22-093,LM2,3449,2182
AD22-093,LM3,3691,2263
AD22-093,LM4,3921,2238
AD22-093,LM5,4180,2256
AD22-093,LM6,4218,2161
AD22-093,LM7,4187,2064
AD22-093,LM8,3937,2022
AD22-093,LM9,3854,1974
AD22-093,LM10,3712,1941
AD22-093,LM11,3449,1956
AD22-093,LM12,3412,1966
AD22-093,LM13,3566,2067
AD22-093,LM14,3588,1997
AD22-093,LM15,3322,2080
AD22-093,LM16,3406,2076
AD22-094,LM1,2588,2236
AD22-094,LM2,2781,2294
AD22-094,LM3,3021,2323
AD22-094,LM4,3236,2267
AD22-094,LM5,3450,2249
AD22-094,LM6,3468,2169
AD22-094,LM7,3435,2092
AD22-094,LM8,3185,2081
AD22-094,LM9,3110,2052
AD22-094,LM10,2989,2037
AD22-094,LM11,2768,2092
AD22-094,LM12,2717,2112
AD22-094,LM13,2869,2163
AD22-094,LM14,2869,2114
AD22-094,LM15,2647,2220
AD22-094,LM16,2719,2212
AD22-095,LM1,2935,1974
AD22-095,LM2,3111,2060
AD22-095,LM3,3340,2130
AD22-095,LM4,3574,2098
AD22-095,LM5,3817,2085
AD22-095,LM6,3852,2010
AD22-095,LM7,3806,1916
AD22-095,LM8,3541,1894
AD22-095,LM9,3478,1860
AD22-095,LM10,3356,1823
AD22-095,LM11,3135,1855
AD22-095,LM12,3070,1871
AD22-095,LM13,3201,1956
AD22-095,LM14,3221,1896
AD22-095,LM15,2989,1975
AD22-095,LM16,3068,1970
AD22-096,LM1,3216,2280
AD22-096,LM2,3420,2353
AD22-096,LM3,3650,2400
AD22-096,LM4,3858,2357
AD22-096,LM5,4087,2365
AD22-096,LM6,4153,2280
AD22-096,LM7,4095,2185
AD22-096,LM8,3828,2159
AD22-096,LM9,3737,2127
AD22-096,LM10,3614,2111
AD22-096,LM11,3403,2149
AD22-096,LM12,3351,2159
AD22-096,LM13,3515,2246
AD22-096,LM14,3521,2171
AD22-096,LM15,3284,2280
AD22-096,LM16,3365,2278
AD22-097,LM1,2356,1909
AD22-097,LM2,2526,1958
AD22-097,LM3,2765,1976
AD22-097,LM4,2925,1924
AD22-097,LM5,3136,1896
AD22-097,LM6,3164,1836
AD22-097,LM7,3113,1773
AD22-097,LM8,2891,1767
AD22-097,LM9,2827,1746
AD22-097,LM10,2706,1733
AD22-097,LM11,2524,1775
AD22-097,LM12,2472,1805
AD22-097,LM13,2591,1845
AD22-097,LM14,2590,1800
AD22-097,LM15,2405,1891
AD22-097,LM16,2470,1876
AD22-098,LM1,2182,1354
AD22-098,LM2,2402,1465
AD22-098,LM3,2669,1557
AD22-098,LM4,2894,1513
AD22-098,LM5,3185,1498
AD22-098,LM6,3220,1409
AD22-098,LM7,3177,1309
AD22-098,LM8,2931,1285
AD22-098,LM9,2841,1241
AD22-098,LM10,2669,1191
AD22-098,LM11,2421,1224
AD22-098,LM12,2339,1246
AD22-098,LM13,2493,1331
AD22-098,LM14,2497,1263
AD22-098,LM15,2256,1354
AD22-098,LM16,2339,1344
AD22-099,LM1,2399,1653
AD22-099,LM2,2557,1706
AD22-099,LM3,2877,1709
AD22-099,LM4,2958,1693
AD22-099,LM5,3176,1677
AD22-099,LM6,3185,1607
AD22-099,LM7,3154,1547
AD22-099,LM8,2921,1542
AD22-099,LM9,2901,1522
AD22-099,LM10,2784,1540
AD22-099,LM11,2566,1535
AD22-099,LM12,2518,1554
AD22-099,LM13,2651,1616
AD22-099,LM14,2656,1565
AD22-099,LM15,2453,1643
AD22-099,LM16,2519,1641
AD22-101,LM1,1619,2048
AD22-101,LM2,1855,2161
AD22-101,LM3,2187,2242
AD22-101,LM4,2464,2189
AD22-101,LM5,2775,2195
AD22-101,LM6,2825,2092
AD22-101,LM7,2773,1973
AD22-101,LM8,2445,1927
AD22-101,LM9,2346,1880
AD22-101,LM10,2142,1828
AD22-101,LM11,1845,1884
AD22-101,LM12,1774,1916
AD22-101,LM13,1942,1987
AD22-101,LM14,1976,1916
AD22-101,LM15,1679,2040
AD22-101,LM16,1786,2028
AD23-001,LM1,2372,1837
AD23-001,LM2,2616,1934
AD23-001,LM3,3010,1994
AD23-001,LM4,3277,1914
AD23-001,LM5,3571,1894
AD23-001,LM6,3600,1788
AD23-001,LM7,3551,1677
AD23-001,LM8,3205,1657
AD23-001,LM9,3128,1615
AD23-001,LM10,2912,1603
AD23-001,LM11,2591,1667
AD23-001,LM12,2550,1683
AD23-001,LM13,2691,1757
AD23-001,LM14,2720,1692
AD23-001,LM15,2433,1819
AD23-001,LM16,2539,1803
AD23-002,LM1,1825,2267
AD23-002,LM2,2124,2380
AD23-002,LM3,2426,2434
AD23-002,LM4,2728,2380
AD23-002,LM5,3037,2366
AD23-002,LM6,3048,2258
AD23-002,LM7,3018,2148
AD23-002,LM8,2679,2105
AD23-002,LM9,2606,2067
AD23-002,LM10,2401,2044
AD23-002,LM11,2028,2096
AD23-002,LM12,1981,2119
AD23-002,LM13,2167,2217
AD23-002,LM14,2181,2137
AD23-002,LM15,1886,2254
AD23-002,LM16,1987,2249
AD23-003,LM1,1346,1971
AD23-003,LM2,1670,2092
AD23-003,LM3,2119,2184
AD23-003,LM4,2524,2077
AD23-003,LM5,2870,2018
AD23-003,LM6,2918,1877
AD23-003,LM7,2881,1709
AD23-003,LM8,2439,1720
AD23-003,LM9,2321,1677
AD23-003,LM10,2040,1616
AD23-003,LM11,1616,1742
AD23-003,LM12,1544,1796
AD23-003,LM13,1751,1870
AD23-003,LM14,1779,1770
AD23-003,LM15,1431,1947
AD23-003,LM16,1555,1947
AD23-004,LM1,2670,1793
AD23-004,LM2,2817,1882
AD23-004,LM3,3246,2042
AD23-004,LM4,3541,2018
AD23-004,LM5,3816,2052
AD23-004,LM6,3858,1947
AD23-004,LM7,3820,1838
AD23-004,LM8,3527,1761
AD23-004,LM9,3452,1702
AD23-004,LM10,3230,1654
AD23-004,LM11,2928,1650
AD23-004,LM12,2858,1664
AD23-004,LM13,3027,1763
AD23-004,LM14,3050,1690
AD23-004,LM15,2749,1779
AD23-004,LM16,2854,1773
AD23-005,LM1,2073,2399
AD23-005,LM2,2329,2516
AD23-005,LM3,2685,2621
AD23-005,LM4,2988,2566
AD23-005,LM5,3323,2542
AD23-005,LM6,3330,2428
AD23-005,LM7,3310,2310
AD23-005,LM8,2955,2274
AD23-005,LM9,2890,2216
AD23-005,LM10,2663,2146
AD23-005,LM11,2293,2227
AD23-005,LM12,2233,2245
AD23-005,LM13,2420,2352
AD23-005,LM14,2449,2280
AD23-005,LM15,2136,2389
AD23-005,LM16,2238,2396
AD23-006,LM1,1588,2009
AD23-006,LM2,1788,2069
AD23-006,LM3,2181,2109
AD23-006,LM4,2440,2035
AD23-006,LM5,2696,2017
AD23-006,LM6,2720,1914
AD23-006,LM7,2715,1806
AD23-006,LM8,2390,1785
AD23-006,LM9,2311,1743
AD23-006,LM10,2086,1716
AD23-006,LM11,1770,1816
AD23-006,LM12,1732,1832
AD23-006,LM13,1896,1904
AD23-006,LM14,1921,1834
AD23-006,LM15,1648,1976
AD23-006,LM16,1748,1977
AD23-007,LM1,2199,2110
AD23-007,LM2,2373,2173
AD23-007,LM3,2749,2250
AD23-007,LM4,3007,2190
AD23-007,LM5,3319,2144
AD23-007,LM6,3326,2049
AD23-007,LM7,3303,1952
AD23-007,LM8,2962,1943
AD23-007,LM9,2885,1910
AD23-007,LM10,2689,1887
AD23-007,LM11,2378,1931
AD23-007,LM12,2342,1952
AD23-007,LM13,2483,2040
AD23-007,LM14,2505,1976
AD23-007,LM15,2245,2088
AD23-007,LM16,2344,2090
AD23-008,LM1,1616,1925
AD23-008,LM2,1813,2012
AD23-008,LM3,2228,2122
AD23-008,LM4,2516,2060
AD23-008,LM5,2822,2048
AD23-008,LM6,2839,1931
AD23-008,LM7,2804,1815
AD23-008,LM8,2471,1800
AD23-008,LM9,2384,1756
AD23-008,LM10,2178,1703
AD23-008,LM11,1853,1749
AD23-008,LM12,1764,1777
AD23-008,LM13,1956,1865
AD23-008,LM14,1984,1793
AD23-008,LM15,1674,1892
AD23-008,LM16,1778,1900
AD23-013,LM1,2190,2509
AD23-013,LM2,2513,2586
AD23-013,LM3,3225,2734
AD23-013,LM4,3759,2582
AD23-013,LM5,4210,2504
AD23-013,LM6,4239,2291
AD23-013,LM7,4173,2076
AD23-013,LM8,3664,2064
AD23-013,LM9,3548,2010
AD23-013,LM10,3128,1882
AD23-013,LM11,2501,2148
AD23-013,LM12,2387,2231
AD23-013,LM13,2711,2283
AD23-013,LM14,2748,2163
AD23-013,LM15,2311,2460
AD23-013,LM16,2457,2430
AD23-014,LM1,2584,1898
AD23-014,LM2,2803,1967
AD23-014,LM3,3226,2095
AD23-014,LM4,3557,2048
AD23-014,LM5,3848,2011
AD23-014,LM6,3887,1883
AD23-014,LM7,3855,1753
AD23-014,LM8,3519,1720
AD23-014,LM9,3441,1679
AD23-014,LM10,3207,1587
AD23-014,LM11,2816,1681
AD23-014,LM12,2761,1710
AD23-014,LM13,2944,1803
AD23-014,LM14,2971,1735
AD23-014,LM15,2661,1879
AD23-014,LM16,2774,1874
AD23-015,LM1,2157,1533
AD23-015,LM2,2395,1592
AD23-015,LM3,2807,1669
AD23-015,LM4,3200,1581
AD23-015,LM5,3554,1529
AD23-015,LM6,3574,1394
AD23-015,LM7,3542,1246
AD23-015,LM8,3129,1227
AD23-015,LM9,3033,1188
AD23-015,LM10,2765,1103
AD23-015,LM11,2376,1270
AD23-015,LM12,2282,1336
AD23-015,LM13,2523,1364
AD23-015,LM14,2545,1276
AD23-015,LM15,2221,1486
AD23-015,LM16,2336,1481
AD23-016,LM1,2652,2417
AD23-016,LM2,2902,2475
AD23-016,LM3,3386,2556
AD23-016,LM4,3740,2470
AD23-016,LM5,4096,2445
AD23-016,LM6,4118,2301
AD23-016,LM7,4082,2144
AD23-016,LM8,3674,2097
AD23-016,LM9,3586,2061
AD23-016,LM10,3299,1977
AD23-016,LM11,2894,2144
AD23-016,LM12,2796,2204
AD23-016,LM13,3024,2246
AD23-016,LM14,3055,2161
AD23-016,LM15,2721,2372
AD23-016,LM16,2839,2350
AD23-017,LM1,2277,2010
AD23-017,LM2,2519,2101
AD23-017,LM3,2960,2211
AD23-017,LM4,3292,2159
AD23-017,LM5,3607,2164
AD23-017,LM6,3669,2021
AD23-017,LM7,3647,1875
AD23-017,LM8,3293,1815
AD23-017,LM9,3191,1750
AD23-017,LM10,2881,1699
AD23-017,LM11,2539,1787
AD23-017,LM12,2473,1819
AD23-017,LM13,2663,1904
AD23-017,LM14,2703,1825
AD23-017,LM15,2348,1973
AD23-017,LM16,2462,1973
AD23-018,LM1,2767,1981
AD23-018,LM2,3008,2039
AD23-018,LM3,3519,2161
AD23-018,LM4,3889,2080
AD23-018,LM5,4256,2038
AD23-018,LM6,4281,1894
AD23-018,LM7,4227,1739
AD23-018,LM8,3827,1696
AD23-018,LM9,3725,1655
AD23-018,LM10,3432,1590
AD23-018,LM11,3017,1707
AD23-018,LM12,2921,1769
AD23-018,LM13,3180,1833
AD23-018,LM14,3203,1744
AD23-018,LM15,2843,1935
AD23-018,LM16,2964,1927
AD23-019,LM1,1928,1603
AD23-019,LM2,2179,1634
AD23-019,LM3,2685,1695
AD23-019,LM4,3091,1573
AD23-019,LM5,3436,1548
AD23-019,LM6,3466,1401
AD23-019,LM7,3414,1233
AD23-019,LM8,3004,1186
AD23-019,LM9,2903,1137
AD23-019,LM10,2572,1059
AD23-019,LM11,2132,1289
AD23-019,LM12,2041,1367
AD23-019,LM13,2298,1421
AD23-019,LM14,2318,1308
AD23-019,LM15,2001,1555
AD23-019,LM16,2108,1513
AD23-020,LM1,2665,2447
AD23-020,LM2,2929,2511
AD23-020,LM3,3481,2626
AD23-020,LM4,3863,2518
AD23-020,LM5,4190,2485
AD23-020,LM6,4226,2333
AD23-020,LM7,4192,2171
AD23-020,LM8,3789,2125
AD23-020,LM9,3690,2079
AD23-020,LM10,3395,1963
AD23-020,LM11,2925,2163
AD23-020,LM12,2822,2225
AD23-020,LM13,3088,2281
AD23-020,LM14,3126,2193
AD23-020,LM15,2756,2403
AD23-020,LM16,2877,2385
AD23-021,LM1,2306,1891
AD23-021,LM2,2543,1959
AD23-021,LM3,3037,2055
AD23-021,LM4,3405,1953
AD23-021,LM5,3729,1891
AD23-021,LM6,3769,1747
AD23-021,LM7,3696,1599
AD23-021,LM8,3336,1586
AD23-021,LM9,3238,1537
AD23-021,LM10,2948,1484
AD23-021,LM11,2549,1631
AD23-021,LM12,2459,1695
AD23-021,LM13,2722,1740
AD23-021,LM14,2738,1664
AD23-021,LM15,2385,1865
AD23-021,LM16,2500,1849
AD23-022,LM1,2612,2047
AD23-022,LM2,2806,2119
AD23-022,LM3,3183,2192
AD23-022,LM4,3452,2119
AD23-022,LM5,3784,2101
AD23-022,LM6,3788,1985
AD23-022,LM7,3757,1865
AD23-022,LM8,3406,1816
AD23-022,LM9,3332,1795
AD23-022,LM10,3138,1745
AD23-022,LM11,2838,1840
AD23-022,LM12,2763,1875
AD23-022,LM13,2940,1946
AD23-022,LM14,2971,1867
AD23-022,LM15,2675,2013
AD23-022,LM16,2778,2009
AD23-023,LM1,2344,2160
AD23-023,LM2,2584,2235
AD23-023,LM3,3014,2335
AD23-023,LM4,3350,2270
AD23-023,LM5,3697,2228
AD23-023,LM6,3715,2108
AD23-023,LM7,3664,1970
AD23-023,LM8,3314,1929
AD23-023,LM9,3232,1895
AD23-023,LM10,2972,1827
AD23-023,LM11,2603,1921
AD23-023,LM12,2505,1967
AD23-023,LM13,2729,2043
AD23-023,LM14,2755,1955
AD23-023,LM15,2421,2118
AD23-023,LM16,2540,2111
AD23-024,LM1,2263,1755
AD23-024,LM2,2479,1829
AD23-024,LM3,2995,1985
AD23-024,LM4,3409,1927
AD23-024,LM5,3792,1862
AD23-024,LM6,3819,1707
AD23-024,LM7,3764,1553
AD23-024,LM8,3387,1523
AD23-024,LM9,3299,1473
AD23-024,LM10,2990,1370
AD23-024,LM11,2537,1491
AD23-024,LM12,2432,1546
AD23-024,LM13,2696,1610
AD23-024,LM14,2725,1521
AD23-024,LM15,2346,1701
AD23-024,LM16,2467,1694
AD23-025,LM1,1981,2068
AD23-025,LM2,2265,2115
AD23-025,LM3,2658,2167
AD23-025,LM4,2990,2072
AD23-025,LM5,3322,2003
AD23-025,LM6,3334,1875
AD23-025,LM7,3304,1734
AD23-025,LM8,2915,1718
AD23-025,LM9,2817,1686
AD23-025,LM10,2549,1640
AD23-025,LM11,2199,1801
AD23-025,LM12,2156,1822
AD23-025,LM13,2329,1904
AD23-025,LM14,2358,1813
AD23-025,LM15,2044,2018
AD23-025,LM16,2154,2016
AD23-026,LM1,2569,2003
AD23-026,LM2,2878,2079
AD23-026,LM3,3364,2166
AD23-026,LM4,3758,2068
AD23-026,LM5,4134,1992
AD23-026,LM6,4163,1843
AD23-026,LM7,4123,1694
AD23-026,LM8,3670,1687
AD23-026,LM9,3576,1647
AD23-026,LM10,3274,1535
AD23-026,LM11,2801,1736
AD23-026,LM12,2727,1785
AD23-026,LM13,2961,1827
AD23-026,LM14,2987,1729
AD23-026,LM15,2652,1944
AD23-026,LM16,2775,1940
AD23-027,LM1,2186,2230
AD23-027,LM2,2512,2297
AD23-027,LM3,2904,2370
AD23-027,LM4,3226,2299
AD23-027,LM5,3542,2288
AD23-027,LM6,3602,2155
AD23-027,LM7,3563,2029
AD23-027,LM8,3163,1948
AD23-027,LM9,3090,1900
AD23-027,LM10,2830,1817
AD23-027,LM11,2404,1972
AD23-027,LM12,2335,2018
AD23-027,LM13,2561,2069
AD23-027,LM14,2592,1977
AD23-027,LM15,2266,2181
AD23-027,LM16,2382,2182
AD23-028,LM1,2188,2068
AD23-028,LM2,2466,2156
AD23-028,LM3,2818,2241
AD23-028,LM4,3174,2176
AD23-028,LM5,3503,2152
AD23-028,LM6,3530,2032
AD23-028,LM7,3516,1883
AD23-028,LM8,3113,1829
AD23-028,LM9,3033,1788
AD23-028,LM10,2781,1740
AD23-028,LM11,2422,1838
AD23-028,LM12,2346,1875
AD23-028,LM13,2569,1967
AD23-028,LM14,2601,1872
AD23-028,LM15,2258,2032
AD23-028,LM16,2371,2034
AD23-029,LM1,2339,2196
AD23-029,LM2,2674,2305
AD23-029,LM3,3129,2457
AD23-029,LM4,3548,2411
AD23-029,LM5,3968,2411
AD23-029,LM6,3988,2262
AD23-029,LM7,3970,2092
AD23-029,LM8,3538,2011
AD23-029,LM9,3438,1931
AD23-029,LM10,3132,1779
AD23-029,LM11,2613,1919
AD23-029,LM12,2537,1960
AD23-029,LM13,2778,2041
AD23-029,LM14,2820,1942
AD23-029,LM15,2444,2150
AD23-029,LM16,2574,2149
AD23-030,LM1,2676,2317
AD23-030,LM2,2969,2358
AD23-030,LM3,3334,2391
AD23-030,LM4,3643,2275
AD23-030,LM5,3966,2180
AD23-030,LM6,3951,2072
AD23-030,LM7,3933,1931
AD23-030,LM8,3537,1936
AD23-030,LM9,3451,1913
AD23-030,LM10,3221,1896
AD23-030,LM11,2869,2056
AD23-030,LM12,2795,2107
AD23-030,LM13,3036,2162
AD23-030,LM14,3059,2068
AD23-030,LM15,2745,2268
AD23-030,LM16,2857,2268
AD23-031,LM1,2016,1776
AD23-031,LM2,2438,1931
AD23-031,LM3,3027,2055
AD23-031,LM4,3577,1941
AD23-031,LM5,4140,1887
AD23-031,LM6,4137,1682
AD23-031,LM7,4076,1442
AD23-031,LM8,3489,1411
AD23-031,LM9,3379,1354
AD23-031,LM10,2983,1217
AD23-031,LM11,2353,1452
AD23-031,LM12,2249,1519
AD23-031,LM13,2545,1591
AD23-031,LM14,2595,1448
AD23-031,LM15,2138,1726
AD23-031,LM16,2277,1731
AD23-032,LM1,2305,2109
AD23-032,LM2,2589,2190
AD23-032,LM3,2996,2298
AD23-032,LM4,3330,2226
AD23-032,LM5,3717,2176
AD23-032,LM6,3709,2043
AD23-032,LM7,3683,1907
AD23-032,LM8,3284,1878
AD23-032,LM9,3205,1825
AD23-032,LM10,2937,1733
AD23-032,LM11,2524,1871
AD23-032,LM12,2452,1916
AD23-032,LM13,2662,1962
AD23-032,LM14,2671,1880
AD23-032,LM15,2363,2078
AD23-032,LM16,2469,2081
AD23-033,LM1,2100,2532
AD23-033,LM2,2470,2643
AD23-033,LM3,3042,2740
AD23-033,LM4,3620,2632
AD23-033,LM5,4114,2581
AD23-033,LM6,4119,2375
AD23-033,LM7,4096,2168
AD23-033,LM8,3519,2131
AD23-033,LM9,3427,2061
AD23-033,LM10,3014,1895
AD23-033,LM11,2382,2183
AD23-033,LM12,2316,2230
AD23-033,LM13,2567,2298
AD23-033,LM14,2584,2147
AD23-033,LM15,2215,2469
AD23-033,LM16,2363,2467
AD23-034,LM1,2763,2123
AD23-034,LM2,3040,2239
AD23-034,LM3,3425,2367
AD23-034,LM4,3787,2327
AD23-034,LM5,4093,2294
AD23-034,LM6,4100,2163
AD23-034,LM7,4088,2011
AD23-034,LM8,3755,1943
AD23-034,LM9,3676,1900
AD23-034,LM10,3421,1820
AD23-034,LM11,3032,1904
AD23-034,LM12,2941,1939
AD23-034,LM13,3177,2042
AD23-034,LM14,3212,1962
AD23-034,LM15,2848,2094
AD23-034,LM16,2964,2098
AD23-035,LM1,2368,2388
AD23-035,LM2,2614,2475
AD23-035,LM3,2986,2571
AD23-035,LM4,3306,2495
AD23-035,LM5,3602,2467
AD23-035,LM6,3632,2354
AD23-035,LM7,3626,2223
AD23-035,LM8,3241,2179
AD23-035,LM9,3159,2146
AD23-035,LM10,2936,2111
AD23-035,LM11,2640,2166
AD23-035,LM12,2548,2205
AD23-035,LM13,2751,2296
AD23-035,LM14,2778,2210
AD23-035,LM15,2439,2356
AD23-035,LM16,2543,2360
AD23-036,LM1,2619,1952
AD23-036,LM2,2903,2083
AD23-036,LM3,3335,2217
AD23-036,LM4,3685,2182
AD23-036,LM5,4120,2185
AD23-036,LM6,4109,2045
AD23-036,LM7,4137,1887
AD23-036,LM8,3711,1789
AD23-036,LM9,3602,1731
AD23-036,LM10,3331,1655
AD23-036,LM11,2900,1731
AD23-036,LM12,2841,1755
AD23-036,LM13,3048,1891
AD23-036,LM14,3089,1797
AD23-036,LM15,2719,1930
AD23-036,LM16,2845,1931
AD23-039,LM1,2440,2444
AD23-039,LM2,2685,2510
AD23-039,LM3,3200,2577
AD23-039,LM4,3420,2502
AD23-039,LM5,3773,2417
AD23-039,LM6,3806,2294
AD23-039,LM7,3748,2168
AD23-039,LM8,3345,2191
AD23-039,LM9,3262,2163
AD23-039,LM10,3049,2147
AD23-039,LM11,2682,2232
AD23-039,LM12,2631,2253
AD23-039,LM13,2820,2369
AD23-039,LM14,2839,2284
AD23-039,LM15,2521,2421
AD23-039,LM16,2633,2425
AD23-041,LM1,2618,2521
AD23-041,LM2,2925,2612
AD23-041,LM3,3473,2696
AD23-041,LM4,3791,2625
AD23-041,LM5,4175,2579
AD23-041,LM6,4193,2443
AD23-041,LM7,4172,2270
AD23-041,LM8,3713,2254
AD23-041,LM9,3603,2216
AD23-041,LM10,3328,2190
AD23-041,LM11,2875,2284
AD23-041,LM12,2843,2299
AD23-041,LM13,3066,2432
AD23-041,LM14,3092,2360
AD23-041,LM15,2718,2494
AD23-041,LM16,2853,2497
AD23-044,LM1,2595,2080
AD23-044,LM2,2821,2155
AD23-044,LM3,3223,2242
AD23-044,LM4,3435,2206
AD23-044,LM5,3757,2180
AD23-044,LM6,3779,2080
AD23-044,LM7,3770,1971
AD23-044,LM8,3412,1933
AD23-044,LM9,3338,1903
AD23-044,LM10,3147,1870
AD23-044,LM11,2807,1910
AD23-044,LM12,2758,1923
AD23-044,LM13,2949,2039
AD23-044,LM14,2983,1963
AD23-044,LM15,2666,2065
AD23-044,LM16,2765,2070
AD23-046,LM1,2207,2395
AD23-046,LM2,2457,2489
AD23-046,LM3,3144,2625
AD23-046,LM4,3473,2557
AD23-046,LM5,3899,2483
AD23-046,LM6,3951,2318
AD23-046,LM7,3886,2157
AD23-046,LM8,3393,2115
AD23-046,LM9,3296,2066
AD23-046,LM10,2957,1995
AD23-046,LM11,2473,2153
AD23-046,LM12,2405,2199
AD23-046,LM13,2621,2305
AD23-046,LM14,2670,2182
AD23-046,LM15,2286,2383
AD23-046,LM16,2415,2389
AD23-047,LM1,2518,2356
AD23-047,LM2,2809,2375
AD23-047,LM3,3244,2426
AD23-047,LM4,3508,2330
AD23-047,LM5,3871,2250
AD23-047,LM6,3908,2108
AD23-047,LM7,3815,1991
AD23-047,LM8,3417,1999
AD23-047,LM9,3329,1946
AD23-047,LM10,3068,1919
AD23-047,LM11,2721,2092
AD23-047,LM12,2633,2143
AD23-047,LM13,2868,2210
AD23-047,LM14,2865,2100
AD23-047,LM15,2572,2300
AD23-047,LM16,2681,2284
AD23-048,LM1,2506,2374
AD23-048,LM2,2779,2421
AD23-048,LM3,3202,2462
AD23-048,LM4,3424,2380
AD23-048,LM5,3724,2298
AD23-048,LM6,3753,2201
AD23-048,LM7,3700,2075
AD23-048,LM8,3345,2084
AD23-048,LM9,3257,2057
AD23-048,LM10,3058,2031
AD23-048,LM11,2726,2151
AD23-048,LM12,2656,2198
AD23-048,LM13,2879,2277
AD23-048,LM14,2906,2205
AD23-048,LM15,2586,2337
AD23-048,LM16,2694,2331
AD23-049,LM1,2151,2297
AD23-049,LM2,2416,2365
AD23-049,LM3,2804,2426
AD23-049,LM4,3041,2368
AD23-049,LM5,3339,2292
AD23-049,LM6,3359,2178
AD23-049,LM7,3313,2077
AD23-049,LM8,2964,2069
AD23-049,LM9,2891,2038
AD23-049,LM10,2702,2011
AD23-049,LM11,2389,2096
AD23-049,LM12,2304,2130
AD23-049,LM13,2503,2203
AD23-049,LM14,2520,2128
AD23-049,LM15,2222,2268
AD23-049,LM16,2328,2263
AD23-050,LM1,2606,2148
AD23-050,LM2,2901,2199
AD23-050,LM3,3309,2240
AD23-050,LM4,3543,2170
AD23-050,LM5,3852,2099
AD23-050,LM6,3887,1987
AD23-050,LM7,3823,1863
AD23-050,LM8,3464,1863
AD23-050,LM9,3389,1837
AD23-050,LM10,3181,1800
AD23-050,LM11,2831,1919
AD23-050,LM12,2756,1952
AD23-050,LM13,2998,2062
AD23-050,LM14,3001,1938
AD23-050,LM15,2677,2115
AD23-050,LM16,2789,2099
AD23-051,LM1,2311,2409
AD23-051,LM2,2624,2462
AD23-051,LM3,3107,2496
AD23-051,LM4,3330,2419
AD23-051,LM5,3674,2346
AD23-051,LM6,3715,2225
AD23-051,LM7,3657,2074
AD23-051,LM8,3276,2084
AD23-051,LM9,3175,2057
AD23-051,LM10,2951,2038
AD23-051,LM11,2537,2154
AD23-051,LM12,2440,2225
AD23-051,LM13,2694,2275
AD23-051,LM14,2721,2166
AD23-051,LM15,2389,2380
AD23-051,LM16,2505,2360
AD23-054,LM1,2977,2575
AD23-054,LM2,3205,2676
AD23-054,LM3,3541,2754
AD23-054,LM4,3722,2716
AD23-054,LM5,3987,2686
AD23-054,LM6,4008,2602
AD23-054,LM7,3975,2507
AD23-054,LM8,3719,2484
AD23-054,LM9,3651,2441
AD23-054,LM10,3477,2400
AD23-054,LM11,3200,2436
AD23-054,LM12,3124,2454
AD23-054,LM13,3290,2552
AD23-054,LM14,3329,2468
AD23-054,LM15,3043,2579
AD23-054,LM16,3146,2574
AD23-055,LM1,2766,2784
AD23-055,LM2,2995,2873
AD23-055,LM3,3308,2940
AD23-055,LM4,3469,2910
AD23-055,LM5,3735,2880
AD23-055,LM6,3762,2799
AD23-055,LM7,3727,2706
AD23-055,LM8,3477,2676
AD23-055,LM9,3419,2636
AD23-055,LM10,3260,2600
AD23-055,LM11,2975,2641
AD23-055,LM12,2912,2661
AD23-055,LM13,3078,2762
AD23-055,LM14,3104,2680
AD23-055,LM15,2829,2777
AD23-055,LM16,2934,2776
AD23-056,LM1,2734,2294
AD23-056,LM2,2957,2347
AD23-056,LM3,3387,2391
AD23-056,LM4,3566,2323
AD23-056,LM5,3844,2256
AD23-056,LM6,3866,2158
AD23-056,LM7,3821,2059
AD23-056,LM8,3535,2068
AD23-056,LM9,3458,2030
AD23-056,LM10,3269,2005
AD23-056,LM11,2972,2099
AD23-056,LM12,2877,2143
AD23-056,LM13,3079,2201
