Residuals,Location,Spp
0.25465623,Q2,form
0.30958818,Q2,form
0.6986408,Q2,form
0.85257483,Q2,form
0.153440698,Q2,form
0.69185048,Q2,form
0.25864187,Q2,form
0.11183964,Q2,form
1.21674356,Q2,form
0.16127676,Q2,form
0.750890174,Q2,form
1.112134004,Q2,form
0.08811937,Q2,form
1.10841328,Q2,form
0.23199037,Q2,form
0.55310335,Q2,form
0.52839369,Q2,form
0.21435789,Q2,form
0.85707011,Q2,form
0.936681516,Q2,form
0.43291281,Q2,form
0.42765313,Q2,form
0.392729841,Q2,form
0.6965973,Q2,form
0.0558139,Q2,form
0.87879283,Q2,form
0.313421814,Q2,form
0.127816098,Q2,form
0.23040063,Q2,form
0.12289698,Q2,form
0.10643974,Q2,form
0.25255546,Q2,form
0.22209453,Q2,form
1.59154733,Q2,form
0.597271368,Q2,form
0.04246481,Q2,form
0.2114393,Q2,form
0.26192188,Q2,form
0.07365523,Q2,form
0.33541311,Q2,form
0.460297932,Q2,form
0.779775061,Q2,form
0.022573609,Q2,form
0.63064089,Q2,form
1.16095853,Q2,form
1.31852467,Q2,form
2.15972833,Q2,form
1.323384,Q2,form
0.78618911,Q2,form
0.32268432,Q2,form
0.59621069,Q2,form
0.85907596,Q2,form
0.548249964,Q2,form
1.01924135,Q2,form
0.40163398,Q2,form
0.540608902,Q2,form
0.653385041,Q2,form
0.002352244,Q2,form
1.25036126,Q2,form
0.70155206,Q2,form
0.83124469,Q2,form
0.35474291,Q2,form
1.31836575,Q2,form
2.0296569,Q2,form
1.449755808,Q2,form
0.58788734,Q2,form
0.18088464,Q2,form
0.220777595,Q2,form
0.21472824,Q2,form
0.83627062,Q2,form
0.747915694,Q2,form
0.107452892,Q2,form
1.08719619,Q2,form
1.27210662,Q2,form
0.01127162,Q2,form
0.27836959,Q2,form
0.4837646,Q2,form
0.89194981,Q2,form
0.57719855,Q2,form
0.143797317,Q2,form
0.91408602,Q2,form
0.22105345,Q2,form
0.086469561,Q2,form
0.69861263,Q2,form
0.05826652,Q2,form
0.12418165,Q2,form
0.308740702,Q2,form
0.873107082,Q2,form
0.36670729,Q2,form
0.40217822,Q2,form
0.6250332,Q2,form
0.19718455,Q2,form
0.24450262,Q2,form
0.91167577,Q2,form
0.116792534,Q2,form
0.52363802,Q2,form
0.60483962,Q2,form
0.2556616,Q2,form
0.06962457,Q2,form
0.65968164,Q2,form
0.533753107,Q2,form
0.229587163,Q2,form
0.020727249,Q2,form
1.05802759,Q2,form
0.31952102,Q2,form
0.24442121,Q2,form
0.52952985,Q2,form
0.27856783,Q2,form
1.92644599,Q2,form
0.461726652,Q2,form
0.4585571,Q2,form
0.6458766,Q2,form
0.064270596,Q2,form
0.170391,Q2,form
0.21768713,Q2,form
0.682477126,Q2,form
0.004468431,Q2,form
0.066886236,Q2,form
1.07336025,Q2,form
0.55545893,Q2,form
0.02922575,Q2,form
0.29807537,Q2,form
0.39897198,Q2,form
0.12002415,Q2,form
0.28566834,Q2,form
0.09989663,Q2,form
0.47586052,Q2,form
0.251256598,Q2,form
0.68249,Q2,form
0.03864552,Q2,form
0.100385807,Q2,form
0.653810403,Q2,form
0.134278356,Q2,form
0.22374594,Q2,form
0.13207171,Q2,form
0.47324968,Q2,form
0.84015183,Q2,form
1.06523795,Q2,form
0.34935172,Q2,form
0.160623204,Q2,form
0.47425234,Q2,form
0.15763705,Q2,form
0.10574384,Q2,form
0.22278955,Q2,form
0.84608112,Q2,form
0.759813615,Q2,form
0.873822661,Q2,form
0.090888909,Q2,form
0.51733324,Q2,form
0.10585335,Q2,form
0.04752217,Q2,form
0.53771904,Q2,form
0.11841786,Q2,form
0.0966848,Q2,form
0.321881982,Q2,form
0.08939319,Q2,form
0.34745216,Q2,form
0.111510681,Q2,form
0.7248119,Q2,form
0.09015064,Q2,form
0.162849895,Q2,form
0.247886248,Q2,form
0.114891582,Q2,form
0.13869378,Q2,form
0.06716563,Q2,form
0.36581859,Q2,form
0.77736271,Q2,form
0.6358077,Q2,form
0.07334545,Q2,form
0.329432305,Q2,form
0.07888974,Q2,form
0.4190438,Q2,form
0.12572204,Q2,form
0.07144844,Q2,form
0.51200209,Q2,form
0.674460518,Q2,form
0.557264994,Q2,form
0.043895332,Q2,form
0.51656186,Q2,form
0.73079207,Q2,form
0.04752696,Q2,form
0.54643388,Q2,form
0.21000202,Q2,form
0.16456345,Q2,form
0.071791711,Q2,form
0.64068177,Q2,form
0.11610089,Q2,form
0.102490193,Q2,form
0.10186983,Q2,form
0.30107637,Q2,form
0.581344793,Q2,form
0.154689373,Q2,form
0.035498125,Q2,form
1.13893404,Q2,form
0.25102115,Q2,form
0.55914582,Q2,form
1.61546442,Q2,form
0.23709716,Q2,form
0.195609,Q2,form
0.549387992,Q2,form
1.25978575,Q2,form
0.04852854,Q2,form
0.164106116,Q2,form
0.67039803,Q2,form
0.02392977,Q2,form
0.082538925,Q2,form
2.625723732,Q2,form
0.139817435,Q2,form
0.64158586,Q2,form
0.30775916,Q2,form
0.01558795,Q2,form
0.0723773,Q2,form
0.43078945,Q2,form
0.32987766,Q2,form
0.156503793,Q2,form
0.18721308,Q2,form
0.29723512,Q2,form
0.043305519,Q2,form
1.16837568,Q2,form
0.22013975,Q2,form
0.320497355,Q2,form
0.999787319,Q2,form
1.065963056,Q2,form
0.8370536,Q2,form
0.03474017,Q2,form
0.40224719,Q2,form
0.45729554,Q2,form
0.5765639,Q2,form
1.14015259,Q2,form
0.005189506,Q2,form
0.88106984,Q2,form
0.46926085,Q2,form
0.142483122,Q2,form
0.21472824,Q2,form
0.16372938,Q2,form
0.252084306,Q2,form
0.892547108,Q2,form
0.08719619,Q2,form
1.17210662,Q2,form
0.11127162,Q2,form
0.47836959,Q2,form
0.0837646,Q2,form
0.19194981,Q2,form
0.67719855,Q2,form
0.256202683,Q2,form
0.91408602,Q2,form
0.02105345,Q2,form
0.486469561,Q2,form
0.6965973,Q2,form
0.0558139,Q2,form
0.12120717,Q2,form
0.686578186,Q2,form
0.127816098,Q2,form
0.36959937,Q2,form
0.12289698,Q2,form
0.19356026,Q2,form
0.75255546,Q2,form
0.57790547,Q2,form
0.49154733,Q2,form
0.102728632,Q2,form
0.34246481,Q2,form
0.3114393,Q2,form
0.26192188,Q2,form
0.12403844,Q2,form
0.7259025,Q2,form
0.614064077,Q2,form
0.103197142,Q2,form
0.045653102,Q2,form
0.93830723,Q2,form
0.37892749,Q2,form
0.20534815,Q2,form
1.12454443,Q2,form
0.41641393,Q2,form
1.0829782,Q2,form
0.234655164,Q2,form
0.26688045,Q2,form
0.62406792,Q2,form
0.204756963,Q2,form
0.76108782,Q2,form
0.13429789,Q2,form
0.216390542,Q2,form
0.163626234,Q2,form
0.098274347,Q2,form
0.30778646,Q2,form
0.14010328,Q2,form
0.29930568,Q2,form
0.01931367,Q2,form
0.66084681,Q2,form
0.13565731,Q2,form
0.078051312,Q2,form
0.05999249,Q2,form
0.20024959,Q2,form
0.138407079,Q2,form
0.06156325,Q2,form
0.35012886,Q2,form
0.478144814,Q2,form
1.75168839,Q2,form
0.01703453,Q2,form
0.11280097,Q2,form
0.06335402,Q2,form
0.37031297,Q2,form
0.70804621,Q2,form
0.5110645,Q2,form
0.70695973,Q2,form
0.360188683,Q2,form
0.78324994,Q2,form
0.11947789,Q2,form
0.010688284,Q2,form
0.06357858,Q2,form
0.34767624,Q2,form
0.475170334,Q2,form
1.243630498,Q2,form
0.01795771,Q2,form
0.64910763,Q2,form
0.45736474,Q2,form
0.53884003,Q2,form
0.66341712,Q2,form
1.01134358,Q2,form
0.2131687,Q2,form
0.179709849,Q2,form
0.60207673,Q2,form
0.92607757,Q2,form
0.083051436,Q2,form
0.71271993,Q2,form
0.92456511,Q2,form
0.145003013,Q2,form
1.275972919,Q2,form
0.12043066,Q2,form
1.12085386,Q2,form
0.74285308,Q2,form
0.94534377,Q2,form
0.69041182,Q2,form
0.1013592,Q2,form
0.44742517,Q2,form
0.153440698,Q2,form
0.40814952,Q2,form
0.05864187,Q2,form
0.08816036,Q2,form
0.69458197,Q2,form
0.05336127,Q2,form
0.11823269,Q2,form
2.318102926,Q2,form
0.128739278,Q2,form
0.40590602,Q2,form
0.45638426,Q2,form
0.46208732,Q2,form
0.40792637,Q2,form
0.99968645,Q2,form
0.2714189,Q2,form
0.122249798,Q2,form
0.3387084,Q2,form
0.28196102,Q2,form
0.36818216,Q2,form
0.61396882,Q2,form
0.04474372,Q2,form
1.000746525,Q2,form
1.505347401,Q2,form
0.165666467,Q2,form
0.84182785,Q2,form
0.42763393,Q2,form
0.19683025,Q2,form
0.57723721,Q2,form
0.60336313,Q2,form
0.33371857,Q2,form
0.103096448,Q2,form
0.28563678,Q2,form
0.18202612,Q2,form
0.018593358,Q2,form
0.60389218,Q2,form
1.05700684,Q2,form
1.015618927,Q2,form
0.52875296,Q2,form
0.829717634,Q2,form
0.86029458,Q2,form
0.52404013,Q2,form
0.54580505,Q2,form
0.19961734,Q2,form
1.79132271,Q2,form
0.53436075,Q2,form
0.600702279,Q2,form
0.39150283,Q2,form
0.08497549,Q2,form
0.149894758,Q2,form
0.55149364,Q2,form
0.12077508,Q2,form
1.092955417,Q2,form
1.349538131,Q2,form
0.805714961,Q2,form
0.2836784,Q2,form
0.08535242,Q2,form
0.67249137,Q2,form
0.16073899,Q2,form
1.00871255,Q2,form
0.24229989,Q2,form
0.291747398,Q2,form
0.10200627,Q2,form
0.18661615,Q2,form
0.112662037,Q2,form
0.40618446,Q2,form
1.06926996,Q2,form
0.030491329,Q2,form
0.55215852,Q2,form
0.825101735,Q2,form
0.47876132,Q2,form
0.32044634,Q2,form
0.08844036,Q2,form
0.12352811,Q2,form
0.3792823,Q2,form
0.46499706,Q2,form
0.098308111,Q2,form
0.09736888,Q2,form
0.0519771,Q2,form
0.081196158,Q2,form
0.43641439,Q2,form
0.10605934,Q2,form
0.075108534,Q2,form
1.622375198,Q2,form
0.188745961,Q2,form
0.36583848,Q2,form
0.60966497,Q2,form
0.18365373,Q2,form
0.59296445,Q2,form
0.04316105,Q2,form
0.33692949,Q2,form
0.208874396,Q2,form
0.11496702,Q2,form
0.24701808,Q2,form
0.275100357,Q2,form
0.46059834,Q2,form
0.13549083,Q2,form
0.110802299,Q2,form
2.67854854,Q2,form
0.800175883,Q2,form
0.89848168,Q2,form
0.13896013,Q2,form
0.061329,Q2,form
0.52851352,Q2,form
1.07426405,Q2,form
0.92152927,Q2,form
0.674620401,Q2,form
0.28904553,Q2,form
0.32621422,Q2,form
0.349776283,Q2,form
0.50292024,Q2,form
0.18699595,Q2,form
0.173266387,Q2,form
1.776851889,Q2,form
0.219210892,Q2,form
0.03604196,Q2,form
0.52594594,Q2,form
0.47773927,Q2,form
0.13427559,Q2,form
0.20369431,Q2,form
0.1988321,Q2,form
0.26467591,Q2,form
0.29368293,Q2,form
0.56480747,Q2,form
0.118310404,Q2,form
0.10006511,Q3,lat
0.4687425,Q3,lat
0.4584784,Q3,lat
0.4152893,Q3,lat
0.12953542,Q3,lat
0.76005608,Q3,lat
0.347374455,Q3,lat
0.27276569,Q3,lat
0.007396427,Q3,lat
0.90770738,Q3,lat
0.130619118,Q3,lat
0.318570263,Q3,lat
0.68329639,Q3,lat
0.22210773,Q3,lat
0.01746685,Q3,lat
0.09251102,Q3,lat
0.6182582,Q3,lat
0.378274,Q3,lat
1.2917332,Q3,lat
0.17667454,Q3,lat
0.534648343,Q3,lat
0.207884099,Q3,lat
0.0676838,Q3,lat
0.340958572,Q3,lat
1.07249473,Q3,lat
0.960802601,Q3,lat
0.674025876,Q3,lat
0.01976469,Q3,lat
0.62084782,Q3,lat
0.22894103,Q3,lat
0.8973506,Q3,lat
0.5014941,Q3,lat
0.5140833,Q3,lat
0.5424416,Q3,lat
0.11340889,Q3,lat
0.005612856,Q3,lat
0.460037093,Q3,lat
0.70181156,Q3,lat
0.119874833,Q3,lat
0.50393039,Q3,lat
0.498631346,Q3,lat
0.125914395,Q3,lat
0.05802781,Q3,lat
0.12517032,Q3,lat
0.09823572,Q3,lat
0.09887236,Q3,lat
0.5449945,Q3,lat
0.4458145,Q3,lat
0.3957804,Q3,lat
0.13697844,Q3,lat
0.508260645,Q3,lat
0.21233363,Q3,lat
0.4456475,Q3,lat
0.60309376,Q3,lat
1.12846328,Q3,lat
0.394342206,Q3,lat
0.246357798,Q3,lat
0.25649727,Q3,lat
0.32545963,Q3,lat
0.07856034,Q3,lat
39,Q3,lat
0.90232039,Q3,lat
0.5587314,Q3,lat
0.4331507,Q3,lat
0.3762716,Q3,lat
0.85557854,Q3,lat
0.556465209,Q3,lat
0.222707194,Q3,lat
0.8185293,Q3,lat
0.313583948,Q3,lat
0.64921918,Q3,lat
0.28069647,Q3,lat
0.511285859,Q3,lat
0.17030185,Q3,lat
0.17302698,Q3,lat
0.26034617,Q3,lat
0.90689261,Q3,lat
0.6113897,Q3,lat
0.3846059,Q3,lat
0.3014877,Q3,lat
0.17295303,Q3,lat
0.191249375,Q3,lat
0.259636313,Q3,lat
0.1812429,Q3,lat
0.096203666,Q3,lat
0.23788322,Q3,lat
0.501678061,Q3,lat
0.006489906,Q3,lat
0.25636513,Q3,lat
0.1553685,Q3,lat
0.30948778,Q3,lat
0.09887236,Q3,lat
0.5449945,Q3,lat
0.5541855,Q3,lat
0.6042196,Q3,lat
0.13697844,Q3,lat
0.608260645,Q3,lat
0.11233363,Q3,lat
1.0456475,Q3,lat
0.89690624,Q3,lat
1.12846328,Q3,lat
0.105657794,Q3,lat
0.046357798,Q3,lat
0.15649727,Q3,lat
0.17454037,Q3,lat
0.42143966,Q3,lat
0.90430831,Q3,lat
0.4183737,Q3,lat
0.4120442,Q3,lat
0.6562432,Q3,lat
0.84317351,Q3,lat
0.363193849,Q3,lat
0.247775234,Q3,lat
0.50666565,Q3,lat
0.268932406,Q3,lat
1.150479,Q3,lat
0.427572404,Q3,lat
0.413834039,Q3,lat
0.18163371,Q3,lat
0.1476941,Q3,lat
0.07480966,Q3,lat
0.9070914,Q3,lat
0.3863208,Q3,lat
0.3824953,Q3,lat
0.7017638,Q3,lat
0.17419353,Q3,lat
0.550716531,Q3,lat
0.037129509,Q3,lat
0.48994347,Q3,lat
0.244455301,Q3,lat
0.06775724,Q3,lat
0.080851173,Q3,lat
1.129001896,Q3,lat
0.27749832,Q3,lat
0.23670361,Q3,lat
0.18402781,Q3,lat
0.10404095,Q3,lat
0.5145323,Q3,lat
0.4993088,Q3,lat
0.4803188,Q3,lat
0.10472536,Q3,lat
0.199374197,Q3,lat
0.002489465,Q3,lat
0.203507,Q3,lat
0.142363719,Q3,lat
0.20518773,Q3,lat
0.052843135,Q3,lat
0.231669534,Q3,lat
0.20596011,Q3,lat
0.01933443,Q3,lat
0.0471552,Q3,lat
0.09728202,Q3,lat
0.5633104,Q3,lat
0.5710706,Q3,lat
1.3697686,Q3,lat
0.14690247,Q3,lat
0.227466602,Q3,lat
0.067720802,Q3,lat
0.07615657,Q3,lat
0.017080677,Q3,lat
1.78947114,Q3,lat
0.160957305,Q3,lat
0.36626188,Q3,lat
0.28743178,Q3,lat
0.51111723,Q3,lat
0.073315,Q3,lat
0.08913155,Q3,lat
0.3428204,Q3,lat
0.3423931,Q3,lat
0.2364582,Q3,lat
0.19776309,Q3,lat
0.748068742,Q3,lat
0.490499767,Q3,lat
0.65751559,Q3,lat
0.761236374,Q3,lat
0.16463643,Q3,lat
0.214859686,Q3,lat
0.156729703,Q3,lat
0.17902886,Q3,lat
0.08607365,Q3,lat
0.03917613,Q3,lat
0.09608927,Q3,lat
0.4229527,Q3,lat
0.4162655,Q3,lat
0.6497402,Q3,lat
0.15434548,Q3,lat
0.320737963,Q3,lat
0.002761626,Q3,lat
0.45096162,Q3,lat
0.427570865,Q3,lat
0.11022704,Q3,lat
0.114081371,Q3,lat
0.331189941,Q3,lat
0.46063266,Q3,lat
0.16354988,Q3,lat
0.38777849,Q3,lat
0.08774001,Q3,lat
0.326794,Q3,lat
0.3276186,Q3,lat
1.7863021,Q3,lat
0.20644661,Q3,lat
0.641830083,Q3,lat
0.248047395,Q3,lat
0.14078897,Q3,lat
0.601002178,Q3,lat
0.74448169,Q3,lat
0.239352102,Q3,lat
0.014313632,Q3,lat
0.27303884,Q3,lat
0.26942159,Q3,lat
0.31543294,Q3,lat
0.0805835,Q3,lat
0.2443723,Q3,lat
0.2516355,Q3,lat
1.0966448,Q3,lat
0.74889528,Q3,lat
0.247397306,Q3,lat
0.158292341,Q3,lat
0.10349813,Q3,lat
0.763943304,Q3,lat
0.31994631,Q3,lat
0.210415842,Q3,lat
0.475254735,Q3,lat
0.28775587,Q3,lat
0.24517429,Q3,lat
0.1819939,Q3,lat
0.90589865,Q3,lat
0.5999423,Q3,lat
0.6048409,Q3,lat
0.317745,Q3,lat
0.83324949,Q3,lat
0.298921096,Q3,lat
0.327829666,Q3,lat
0.16282527,Q3,lat
0.354945489,Q3,lat
1.58851313,Q3,lat
0.005812497,Q3,lat
0.206070043,Q3,lat
0.1506992,Q3,lat
0.21572904,Q3,lat
0.32293431,Q3,lat
0.09251102,Q3,lat
1.3817418,Q3,lat
0.378274,Q3,lat
0.2917332,Q3,lat
0.17667454,Q3,lat
0.965351657,Q3,lat
0.107884099,Q3,lat
0.6323162,Q3,lat
0.659041428,Q3,lat
0.62750527,Q3,lat
0.139197399,Q3,lat
0.274025876,Q3,lat
0.31976469,Q3,lat
0.37915218,Q3,lat
0.27105897,Q3,lat
0.08674605,Q3,lat
1.3153465,Q3,lat
1.3170654,Q3,lat
1.1974405,Q3,lat
0.78735087,Q3,lat
0.451659613,Q3,lat
0.160581416,Q3,lat
0.4967208,Q3,lat
0.859744001,Q3,lat
0.20614823,Q3,lat
0.064782335,Q3,lat
0.026873581,Q3,lat
0.06737291,Q3,lat
0.39093895,Q3,lat
0.21698914,Q3,lat
0.09151706,Q3,lat
0.3702943,Q3,lat
0.3677208,Q3,lat
0.2754759,Q3,lat
0.18287705,Q3,lat
0.444477872,Q3,lat
0.120418119,Q3,lat
0.08824803,Q3,lat
0.617783251,Q3,lat
0.37687536,Q3,lat
0.035062962,Q3,lat
0.186585825,Q3,lat
0.22543062,Q3,lat
0.01879164,Q3,lat
0.26136312,Q3,lat
0.08734243,Q3,lat
0.322215,Q3,lat
0.3233973,Q3,lat
0.2071949,Q3,lat
0.20892762,Q3,lat
0.074238105,Q3,lat
0.293061004,Q3,lat
0.0168383,Q3,lat
0.004498908,Q3,lat
0.70422972,Q3,lat
0.202301672,Q3,lat
0.340662389,Q3,lat
0.03077247,Q3,lat
0.21472262,Q3,lat
0.50246411,Q3,lat
0.10245061,Q3,lat
0.5037836,Q3,lat
0.5161939,Q3,lat
1.545693,Q3,lat
0.11464939,Q3,lat
0.03635305,Q3,lat
0.317456103,Q3,lat
0.07299792,Q3,lat
0.828376803,Q3,lat
0.76619559,Q3,lat
2.019458234,Q3,lat
0.848426385,Q3,lat
0.53689462,Q3,lat
0.21724243,Q3,lat
0.50472014,Q3,lat
0.10781799,Q3,lat
0.5580327,Q3,lat
0.5407934,Q3,lat
0.4579032,Q3,lat
0.08115581,Q3,lat
1.296726408,Q3,lat
0.625139812,Q3,lat
0.05096605,Q3,lat
0.425582647,Q3,lat
1.47279406,Q3,lat
0.157132275,Q3,lat
1.05939734,Q3,lat
0.70749065,Q3,lat
0.33129552,Q3,lat
0.17035914,Q3,lat
0.10742041,Q3,lat
0.5534537,Q3,lat
1.5365721,Q3,lat
1.5355938,Q3,lat
0.08363681,Q3,lat
1.912794596,Q3,lat
0.380126204,Q3,lat
0.79333879,Q3,lat
0.677914082,Q3,lat
1.08695398,Q3,lat
0.89878605,Q3,lat
0.114373361,Q3,lat
0.16522428,Q3,lat
0.41543974,Q3,lat
0.1573903,Q3,lat
1.12670322,Q3,lat
0.2244656,Q3,lat
0.2586956,Q3,lat
0.1490131,Q3,lat
0.03669198,Q3,lat
0.883487464,Q3,lat
0.363286195,Q3,lat
0.91173867,Q3,lat
0.241677285,Q3,lat
0.4108257,Q3,lat
0.378577977,Q3,lat
0.798036373,Q3,lat
1.01514335,Q3,lat
0.48444528,Q3,lat
0.01362117,Q3,lat
1.1102035,Q3,lat
0.5855066,Q3,lat
0.5661211,Q3,lat
0.5811145,Q3,lat
0.06626977,Q3,lat
0.899682722,Q3,lat
0.19522146,Q3,lat
0.10327033,Q3,lat
0.853436978,Q3,lat
0.36871774,Q3,lat
0.807209627,Q3,lat
0.070458782,Q3,lat
0.06108889,Q3,lat
0.07356977,Q3,lat
0.14817215,Q3,lat
0.10384215,Q3,lat
0.5122428,Q3,lat
0.4985806,Q3,lat
0.5229327,Q3,lat
0.10596587,Q3,lat
0.257408291,Q3,lat
0.175003731,Q3,lat
0.37469336,Q3,lat
0.290615355,Q3,lat
0.87531371,Q3,lat
0.873670022,Q3,lat
0.190842456,Q3,lat
0.18482693,Q3,lat
0.22726232,Q3,lat
0.14067078,Q3,lat
0.10841437,Q3,lat
0.4350989,Q3,lat
0.4528747,Q3,lat
0.4481488,Q3,lat
0.0774343,Q3,lat
0.722624126,Q3,lat
0.292660224,Q3,lat
0.23740696,Q3,lat
1.019172259,Q3,lat
1.76241611,Q3,lat
0.105348387,Q3,lat
0.32693331,Q3,lat
0.47089021,Q3,lat
0.1550792,Q3,lat
0.08981239,Q3,lat
0.8457316,Q3,form
0.23730812,Q3,form
0.658681283,Q3,form
0.03298046,Q3,form
0.9404992,Q3,form
1.01709298,Q3,form
0.11029113,Q3,form
0.222557763,Q3,form
0.4551081,Q3,form
0.280292681,Q3,form
0.68105165,Q3,form
0.44183767,Q3,form
0.45071769,Q3,form
0.3230631,Q3,form
0.098661163,Q3,form
0.4910338,Q3,form
0.80564617,Q3,form
0.182189828,Q3,form
0.79089522,Q3,form
0.2219804,Q3,form
1.127122,Q3,form
0.06378967,Q3,form
0.383320457,Q3,form
0.5996117,Q3,form
1.16352994,Q3,form
0.13844679,Q3,form
0.40611241,Q3,form
0.63720256,Q3,form
0.1153935,Q3,form
0.199529564,Q3,form
0.3799852,Q3,form
0.03738584,Q3,form
0.008176916,Q3,form
0.50869593,Q3,form
0.8371031,Q3,form
0.05074781,Q3,form
0.1102098,Q3,form
0.097588568,Q3,form
0.4433499,Q3,form
0.929412623,Q3,form
1.97333326,Q3,form
1.14453295,Q3,form
0.15788285,Q3,form
0.03777292,Q3,form
0.000187482,Q3,form
1.4122304,Q3,form
1.07662784,Q3,form
1.03941477,Q3,form
0.56620186,Q3,form
0.1776678,Q3,form
0.96984136,Q3,form
0.34170993,Q3,form
0.80597846,Q3,form
1.4574154,Q3,form
0.012058047,Q3,form
1.09538825,Q3,form
0.24312839,Q3,form
0.6408885,Q3,form
0.16782194,Q3,form
0.199976998,Q3,form
0.2731728,Q3,form
0.09260327,Q3,form
0.834175625,Q3,form
0.24320514,Q3,form
0.1139684,Q3,form
0.97500043,Q3,form
0.18788439,Q3,form
0.234345652,Q3,form
0.3780082,Q3,form
0.541784221,Q3,form
0.20652612,Q3,form
0.50991114,Q3,form
0.33993705,Q3,form
0.38755588,Q3,form
0.13198232,Q3,form
1.4343991,Q3,form
0.10360671,Q3,form
0.072134054,Q3,form
0.61769409,Q3,form
0.1878228,Q3,form
0.02953183,Q3,form
0.26961627,Q3,form
0.352180791,Q3,form
0.5483354,Q3,form
0.234430866,Q3,form
0.11680105,Q3,form
0.07160444,Q3,form
0.06620619,Q3,form
0.0404184,Q3,form
0.031159923,Q3,form
0.4888129,Q3,form
0.16982758,Q3,form
0.152445024,Q3,form
0.74408411,Q3,form
0.7872514,Q3,form
0.89018853,Q3,form
0.07097725,Q3,form
0.001950151,Q3,form
0.4533208,Q3,form
0.439449109,Q3,form
0.03973116,Q3,form
0.50132407,Q3,form
0.52547046,Q3,form
0.18139028,Q3,form
0.062132364,Q3,form
1.446491,Q3,form
0.11832246,Q3,form
0.089980936,Q3,form
0.64578076,Q3,form
0.1933619,Q3,form
0.35262825,Q3,form
0.09392882,Q3,form
0.841018427,Q3,form
0.9161099,Q3,form
0.568879365,Q3,form
0.03757167,Q3,form
0.08873144,Q3,form
0.32083306,Q3,form
0.21998353,Q3,form
0.106401757,Q3,form
0.4807516,Q3,form
0.16001708,Q3,form
0.140547102,Q3,form
0.72535966,Q3,form
0.2090559,Q3,form
0.63541514,Q3,form
0.05385228,Q3,form
0.276058394,Q3,form
1.5748044,Q3,form
0.149816777,Q3,form
0.27975509,Q3,form
0.07940874,Q3,form
0.70077763,Q3,form
0.207789,Q3,form
0.012826516,Q3,form
0.3578166,Q3,form
1.01040697,Q3,form
0.9591038,Q3,form
0.56018817,Q3,form
0.847258,Q3,form
0.85012099,Q3,form
0.08230346,Q3,form
1.4562091,Q3,form
0.85243,Q3,form
0.58292371,Q3,form
0.75192046,Q3,form
0.27019988,Q3,form
0.64921185,Q3,form
0.61036938,Q3,form
0.269050561,Q3,form
1.3961078,Q3,form
1.05700684,Q3,form
0.015618927,Q3,form
1.52875296,Q3,form
0.1702824,Q3,form
1.26029458,Q3,form
0.02404013,Q3,form
0.854194946,Q3,form
1.2003827,Q3,form
0.008677288,Q3,form
0.13436075,Q3,form
0.20070228,Q3,form
0.49150283,Q3,form
0.48497549,Q3,form
0.050105242,Q3,form
1.4303684,Q3,form
0.09870146,Q3,form
0.066185093,Q3,form
0.60833186,Q3,form
0.1859764,Q3,form
0.24308148,Q3,form
0.22817876,Q3,form
0.089234913,Q3,form
1.3590772,Q3,form
0.4896147,Q3,form
0.37654418,Q3,form
0.06743789,Q3,form
0.27144739,Q3,form
0.12721904,Q3,form
0.156319517,Q3,form
0.4122304,Q3,form
0.07662784,Q3,form
1.03941477,Q3,form
0.43379814,Q3,form
0.1776678,Q3,form
1.06984136,Q3,form
0.15829007,Q3,form
0.30597846,Q3,form
1.3574154,Q3,form
1.287941953,Q3,form
0.59538825,Q3,form
0.44312839,Q3,form
0.5408885,Q3,form
0.16782194,Q3,form
0.199976998,Q3,form
0.3578166,Q3,form
0.01040697,Q3,form
0.0408962,Q3,form
0.56018817,Q3,form
0.152742,Q3,form
0.85012099,Q3,form
0.48230346,Q3,form
0.5562091,Q3,form
1.05243,Q3,form
0.28292371,Q3,form
0.05192046,Q3,form
0.02980012,Q3,form
0.34921185,Q3,form
0.31036938,Q3,form
0.030949439,Q3,form
0.4928436,Q3,form
0.17473283,Q3,form
0.158393985,Q3,form
0.24655367,Q3,form
0.214595,Q3,form
0.81757522,Q3,form
0.12953973,Q3,form
0.064896029,Q3,form
0.542579,Q3,form
0.684265275,Q3,form
0.49947429,Q3,form
0.56228174,Q3,form
0.28781688,Q3,form
0.16819093,Q3,form
0.150388196,Q3,form
1.4565677,Q3,form
0.13058558,Q3,form
0.104853338,Q3,form
0.66918632,Q3,form
1.1979778,Q3,form
0.87109498,Q3,form
0.49752262,Q3,form
0.101616877,Q3,form
0.6392553,Q3,form
1.18091978,Q3,form
0.53821385,Q3,form
0.18633727,Q3,form
0.32669911,Q3,form
0.18698514,Q3,form
0.337703157,Q3,form
2.11576967,Q4,lat
0.6496123,Q4,lat
0.6252191,Q4,lat
1.3278442,Q4,lat
0.03153569,Q4,lat
0.624637358,Q4,lat
0.47458803,Q4,lat
0.39648857,Q4,lat
2.00448277,Q4,lat
3.032245252,Q4,lat
0.3240568,Q4,lat
0.75987693,Q4,lat
0.252818103,Q4,lat
0.048411212,Q4,lat
0.029735851,Q4,lat
0.8824412,Q4,lat
0.3297822,Q4,lat
0.6442149,Q4,lat
0.298581,Q4,lat
0.02037116,Q4,lat
0.846944205,Q4,lat
0.17202679,Q4,lat
0.13716585,Q4,lat
0.53874749,Q4,lat
0.463379096,Q4,lat
0.3366148,Q4,lat
0.23751516,Q4,lat
