Id	Species	Latitude	Longitude	Zone	Basin	RegResid1	RegResid2	RegResid3	RegResid4	RegResid5	RegResid6	RegResid7	RegResid8	RegResid9	RegResid10	RegResid11	RegResid12	RegResid13	RegResid14	RegResid15	RegResid16	RegResid17	RegResid18	RegResid19	RegResid20	RegResid21	RegResid22	RegResid23	RegResid24	RegResid25	RegResid26	RegResid27	RegResid28	RegResid29	RegResid30	RegResid31	RegResid32
AD22-089	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.32578342542657096	0.05187702900134457	-0.19275035537627416	0.09423642936369069	0.01803946183993226	0.13113174968301108	0.1882592397960146	0.09371507607484696	0.373679414721591	0.0765377014095909	0.4213081920261277	0.010443719119202721	0.37523038001499553	-0.059276606460404176	0.177850303868241	-0.0667401394547292	0.10894174204747276	-0.08711897030081422	-0.002704420684862548	-0.11529790423100167	-0.17534013190990444	-0.06737159806186464	-0.22216568819534177	-0.0510814653912174	-0.13589639143383136	-0.011027046887416792	-0.10715899533617487	-0.06135867606149886	-0.2797657394110395	0.03288489985385184	-0.22174358654037518	0.028445802343408544
AD22-090	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.32519445728363783	0.04248575019589503	-0.19335485120611157	0.092241446493196	0.01927392563965751	0.13612895156337007	0.21758308569603138	0.09079140542222178	0.37638729260150056	0.07837418925068954	0.3961771010173945	0.009960485777145766	0.3659165658614345	-0.059224429947901246	0.18209483783302582	-0.0696862096470564	0.12111697343130934	-0.08918235786725998	0.003407978255666493	-0.1090181896537054	-0.1902105086511723	-0.06858851777559126	-0.2347044708134432	-0.05176933225757499	-0.12948362490238283	-0.00379690588372244	-0.1070819946869136	-0.05494328884843255	-0.2788480514657428	0.03223166845193291	-0.22307980132661656	0.02399533472679323
AD22-091	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.3236056062348878	0.05618403692803506	-0.18578827337284726	0.09594219076909546	0.02584539536591387	0.1326217721525041	0.20656516721705961	0.08768351420339897	0.37366077958265587	0.09390161980198872	0.4114034069976498	0.014346682076213903	0.35601345263011197	-0.05412520770508627	0.17291514866355687	-0.07258406748390392	0.12258102395753881	-0.09804397542422402	-0.005216046195836625	-0.12055992545410718	-0.18448434046940493	-0.06816711813377216	-0.24114015057760677	-0.0422543608439199	-0.11237871230700916	-0.0160828940983245	-0.10447867160667788	-0.06489673192682312	-0.28373636568203675	0.03375851748142098	-0.22815620796818079	0.02227594765750438
AD22-092	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.33438075672728995	0.03787026230653283	-0.19456991827255027	0.0950685062687806	0.020473033374877214	0.13773350470474952	0.2078109188266018	0.08617120487755221	0.3731730376072604	0.0741640214352424	0.41454894581766955	0.011839353404074982	0.353696569982118	-0.06281545668061342	0.18693919631970854	-0.06301126363085484	0.11521718960480806	-0.09110071027992371	7.001546109328821E-4	-0.10967610285135712	-0.1841121911750047	-0.06560146727248903	-0.22936345627284838	-0.05003929288888929	-0.12063082060284655	-0.0010227807361752835	-0.09749991674128462	-0.05136067898541793	-0.2850402200266689	0.02872827197367347	-0.22696176632548504	0.023052628355114034
AD22-093	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.3349103959715257	0.04573881500479673	-0.1754681887593728	0.09794674228898567	0.012002992407678496	0.1375216430806342	0.18789760463918184	0.09696678726608064	0.3831153142882682	0.08555070980643281	0.401863795457123	0.009064011026919077	0.3702767044007617	-0.06275481563229082	0.1788900032013945	-0.07106944856673586	0.1145105357891669	-0.09866022791033117	-9.748913192080104E-4	-0.11584937761304918	-0.20330756132272043	-0.06901983607930139	-0.22782284282454107	-0.05686696659126498	-0.10835132323792465	-0.0017759026914796311	-0.09727532564267104	-0.05622477200598025	-0.27965665914625815	0.035233802093001136	-0.22078976195935202	0.024198836523582012
AD22-094	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.33120046919679474	0.04613757972886479	-0.17652521921447398	0.09642876669649515	0.018512995279492628	0.13012972764990036	0.20566998265557995	0.09058390772975569	0.3818232692039636	0.08211692616752674	0.39825009620809637	0.01455162530814897	0.3746518664424202	-0.05272360664760003	0.16840068624981513	-0.07037968090961336	0.11061888264645264	-0.09599730291083784	0.0035102937468059056	-0.12010304988799593	-0.18921594503892636	-0.06756195917376209	-0.22909948741188024	-0.05100160966523127	-0.11264038045942064	-0.012278287049058808	-0.10953879392518873	-0.0523629324064621	-0.2839859263409626	0.03340903079755471	-0.22923185084497977	0.02905086457231658
AD22-095	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.3225385341757013	0.03648259090398066	-0.17989570316765868	0.09227568979878632	0.004998439650092575	0.13793642375450993	0.19768985550492624	0.09943508582735498	0.3903387428269909	0.0751252274749648	0.4134055822594119	0.011310820736330518	0.3723944855643175	-0.06380718930363687	0.15914650733621385	-0.0673266696667249	0.11004818604409218	-0.09042197533867542	0.0032579485100009114	-0.12076677360111414	-0.17954834946478704	-0.06998646199294499	-0.2280618838364314	-0.05202979503566679	-0.12569349663105484	0.0013611166101254904	-0.11144016034032901	-0.0475169747317424	-0.2811990982219815	0.03316543130277352	-0.22290252185810222	0.024763453261678857
AD22-096	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.33165081744879477	0.04050187337989106	-0.16812032638436508	0.09229100829230956	0.016676715982796176	0.12835115068173877	0.1912912983629907	0.08985289361287162	0.37565286113808793	0.0918607251093947	0.42682508252051665	0.019769132445865274	0.3791491874521447	-0.05849454129580655	0.16260465749840267	-0.07528785038338359	0.09147831186847398	-0.0987524086654659	-0.015586524554572295	-0.11695467302381371	-0.1935186111100735	-0.06914948718947475	-0.23268360556561968	-0.058608097586474305	-0.10544458886624553	0.0011373503359377933	-0.10049497089442098	-0.05944557755178537	-0.27849368862201795	0.038014589081315615	-0.21768498137730483	0.03491391275687881
AD22-097	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.3270593989154134	0.044505343074351326	-0.1784733364582268	0.09367080763032953	0.03565626417628934	0.12507868677997236	0.1928628182070475	0.0863077186855258	0.385194408914717	0.07132409900561765	0.41295065648281826	0.01585961712030629	0.37106041691288516	-0.04711861403469401	0.16926584291557367	-0.06513027967553714	0.1160892322081738	-0.0867452980622046	-0.0026411541134028693	-0.1143515325326896	-0.18039280768688082	-0.06916531488140877	-0.2259069706141503	-0.04243792112472943	-0.12894665480233522	-0.009498582012571281	-0.12563640981860327	-0.050051267341785555	-0.28400250161769275	0.029050507743308997	-0.2300204057908	0.01870202962620875
AD22-098	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.33099683045894385	0.03701436005531552	-0.17111842878127756	0.0982522326533715	0.020967639324619623	0.14689910600202932	0.1807406156058915	0.10131332621542792	0.383395283996638	0.0712939482215509	0.40154565378826723	0.005232193201072874	0.3655227123532667	-0.06380378891096455	0.1914850232300263	-0.06500425883165908	0.12747983011704012	-0.08952998223874922	-0.0015807329310630754	-0.1183629680287007	-0.17879253476685697	-0.07010846451901842	-0.233165221183953	-0.04817487614067121	-0.12431844424840262	-0.0037029772882335504	-0.12499556299899016	-0.05149780554669715	-0.2802960028001003	0.03133948597481002	-0.22587300024616205	0.018840469181116454
AD22-099	p.latipinna	28.6566	-97.3902	Z3	7040048420	-0.34024286346188637	0.03565246966532187	-0.1981497093576513	0.0847752220165079	0.09846374228588145	0.09801055795503318	0.18299460133346868	0.08616382458043623	0.3855275948169565	0.07639192273279359	0.39452220824981826	0.00888500570831063	0.36879668882222166	-0.05106373450572893	0.15151398829446786	-0.06264822029645054	0.13795668818757362	-0.08115114817479792	0.018949782741363615	-0.07690725999895119	-0.1951965978371675	-0.0703812255572363	-0.23692784060119815	-0.05187799335320394	-0.12377726535004621	-4.456681133829369E-4	-0.11574914415279836	-0.04751107490731308	-0.292100323054422	0.026090634929112635	-0.23658155091658212	0.026016687319549994
AD22-101	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.3194402932158295	0.03982601963453942	-0.17309426921771334	0.09767534974139422	0.029981680440088747	0.13323146942609182	0.19584982011678273	0.08995919112968018	0.38330801471778664	0.08075469340132058	0.4090673770145167	0.01632493330444386	0.3730505537591529	-0.05364845844950574	0.17353876351239483	-0.06803328794537242	0.11248526400955768	-0.09217807811831023	-0.01378092678088591	-0.11636043738288615	-0.191746674639831	-0.06828313954550182	-0.23276375145379355	-0.04583693481882343	-0.1298181979320391	-0.0111863863380589	-0.11197544040517877	-0.05531940275758498	-0.28393552672686473	0.03234579338749468	-0.22072639319814422	0.02072867533107946
AD23-001	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.32470311103866073	0.03655628487371575	-0.18163738929468695	0.0946286523715904	0.050137057602313496	0.13212631230160232	0.20849503040999068	0.08631643042693356	0.38177744957272325	0.07594709791677857	0.39931424521217973	0.013448988705757711	0.37109566741908373	-0.05243339355127461	0.1672758222218049	-0.06599259629870058	0.12238202955067064	-0.09106990371963972	-0.005501952504766453	-0.09986385855814738	-0.19571686554232406	-0.06257315808882984	-0.21973192816414114	-0.053216041036487347	-0.13761442321032202	-0.0095543403897312	-0.12005691175386694	-0.047700765218721596	-0.28882797466966476	0.026139888577045228	-0.22668674581033177	0.017240401688109017
AD23-002	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.3247093219006279	0.03516505443428816	-0.14910152199339216	0.09673725851659805	0.027813549486220373	0.12496916038912328	0.20502772656101106	0.08961203439478523	0.385264971009142	0.07744847744164736	0.39016095148961744	0.013811228349592418	0.3714825230503285	-0.05061631979713581	0.17277232942220155	-0.07161525669778554	0.13025616650665825	-0.09278476748805144	0.0086805726224357	-0.10511735496997539	-0.2102903276758968	-0.06738007184168611	-0.23694707934415682	-0.053051805828795824	-0.12839254814149018	3.935285853080495E-4	-0.12089440235290316	-0.04648801141983032	-0.2895902987384205	0.026550739134316943	-0.23153329000072742	0.022366106797601603
AD23-003	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.32572330414586925	0.03312846068585396	-0.1770803757498175	0.09435986209468471	0.02876028629057379	0.14040925201474708	0.2108090314603444	0.09631358143664992	0.3708707428553631	0.07363518169817346	0.39498026588404866	0.010820619840558099	0.37925712248612686	-0.0648702843966655	0.17672479253491297	-0.06480134564349921	0.1212742820812626	-0.08629548445401877	-0.0019978350181520037	-0.11294562905647988	-0.1927411776698891	-0.06850216715204024	-0.22811805929832765	-0.0456357279430025	-0.12958293997776116	-0.004584476890164012	-0.11655066569053024	-0.05018695011114408	-0.2852641875577522	0.023872401336886503	-0.2256179784845335	0.025282706539460888
AD23-004	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.3225908919331384	0.04862437468227275	-0.2273178618550029	0.084056068948487	0.04263296315190057	0.13247827961885383	0.2163950304735673	0.08628743623171799	0.3819114255611519	0.07636867721787798	0.39496804744371167	0.009232769490679808	0.361111555901313	-0.051751012506998526	0.17995712762962385	-0.06560631375799408	0.13038457721017263	-0.09204921982508138	-0.008271318199643727	-0.09868459640897642	-0.18953939433240996	-0.06383087959176821	-0.22839287594625043	-0.04745453873038741	-0.12038131274774326	-0.009976297105321538	-0.11421715526386955	-0.055435073012124296	-0.27817526536042975	0.03134887843300847	-0.21847465173295225	0.016391446315753747
AD23-005	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.31896054007977004	0.036250347230781584	-0.17190577544457986	0.09285716825194174	0.030920517566292802	0.1399634718486112	0.19954174071746378	0.09898989929968237	0.3863114065581849	0.07425385168490656	0.3863166320680216	0.009960681672890406	0.371275405548613	-0.05574239415736047	0.17117300897969173	-0.06406821844372883	0.13313186524088835	-0.09431977768703753	0.00284063908631376	-0.1266706978201511	-0.20255581888732466	-0.06751578035730754	-0.23529438379968554	-0.055263572157100774	-0.12765876560932338	-0.0023622209576013224	-0.11366005658477167	-0.04364926603272147	-0.2841931720975813	0.02840645299920627	-0.2272827032624328	0.02891005462498853
AD23-006	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.3183006380011133	0.05076533633012606	-0.1974691041533108	0.09136727615145407	0.0435554928571495	0.1262243008116128	0.20780044797813432	0.08681000301903521	0.36578542280188436	0.08179144061176788	0.3827538843519271	0.01809680550784354	0.3827837859031892	-0.04964956672267425	0.1826730477682789	-0.07070911384252669	0.1361001838594406	-0.09832221042231018	-0.004924390778487208	-0.12308994092254513	-0.20532286082790138	-0.06405403211992503	-0.2281171811983129	-0.05458270948399409	-0.13129840253993064	-0.008955744439524125	-0.1135783922917289	-0.051466148004399345	-0.2812252012202585	0.03136317682846976	-0.2212160945089611	0.03441112669758882
AD23-007	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.3081995310326808	0.041134476541604445	-0.20132851053833142	0.07981727328896773	0.032510446573858605	0.13079706247871348	0.19733448571575618	0.09464124461552285	0.3920619696792886	0.06718202620810271	0.39645296866591767	0.007012586309985005	0.38317240973920896	-0.05488282526293672	0.1700823476362922	-0.062469072035019654	0.12363748654405142	-0.08317498840117106	-0.0021848695029900223	-0.1019387172773603	-0.2005323406808877	-0.0698945410204071	-0.22179524868870187	-0.056289408149058966	-0.1375485976605093	-0.0040349940754725415	-0.12272265414550405	-0.04378019679690334	-0.28032514023704813	0.027056024958744592	-0.2206152220677203	0.028824048616687765
AD23-008	p.latipinna	28.5023	-96.647	Z3	7040048420	-0.31786064291001787	0.04184614360208693	-0.20152776776644266	0.08536126486574046	0.04235305074298849	0.13647721480670702	0.2089574726380161	0.09140162989626696	0.38582977251409506	0.07467331101082056	0.39177089750264915	0.005865150831527539	0.3680513127869979	-0.06084784810166172	0.1744503148392836	-0.05913128565007423	0.12327629366563604	-0.08176185322515854	5.159557095502092E-4	-0.10757108170887036	-0.18825315676355553	-0.0677891569649036	-0.2384274475384982	-0.04838566386426908	-0.12580388370312082	-0.005046583468954017	-0.1114959743525678	-0.047637743472833914	-0.28571316097779	0.020592828312739633	-0.22612303638722442	0.021953673130837355
AD23-013	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3286429346259823	0.04876641392303712	-0.2106398654007971	0.08704621770849962	0.036692703733975145	0.14334463834575575	0.20831750056463474	0.09837505753376476	0.3686203982441172	0.07822422159687478	0.38357158157707677	0.008989946697202126	0.361271265970406	-0.060959472954356234	0.18434639281858836	-0.07052285145570847	0.13804662141347634	-0.09203847310206635	0.010530367890188385	-0.1263870824574021	-0.19345552611180367	-0.07134134611542675	-0.2396815964084639	-0.047658363176857725	-0.1134273340970397	-0.009014253525842845	-0.10225396580497215	-0.05068564782271505	-0.28201142059981277	0.03607919237916778	-0.22128418916358975	0.027781802426072692
AD23-014	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3210316186411247	0.051082833303595206	-0.20020669314586836	0.08285548716467937	0.03285798946657997	0.14107376292193083	0.21108838809498287	0.10680119333579455	0.36817571899732116	0.07904727568810599	0.38597111726077316	0.00857896455014795	0.36514075067176655	-0.06109660760289059	0.18181483756830763	-0.07012134534909763	0.1383104715114058	-0.09032802007347517	0.00901493742832069	-0.1338866912227901	-0.20057706666209307	-0.07281261859010049	-0.2297526881914507	-0.055645031281826816	-0.12778337813887847	-0.009853450800370755	-0.11494737143507812	-0.04750687901936345	-0.27968457738842123	0.038750591116944386	-0.21839081739654487	0.033060535858716766
AD23-015	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.310929755347285	0.0555639630651871	-0.19296357673264194	0.09100786106231526	0.01006897913620401	0.13617464266036472	0.202308024172893	0.1005142465798149	0.3786986357663692	0.08200444130501028	0.3916742472021119	0.01657461027982262	0.37819878239589166	-0.055954154431682154	0.17466530272261907	-0.07316213399264622	0.1265831844439181	-0.09459400236521132	-6.427364694228812E-4	-0.13836930667040498	-0.19259190544320143	-0.06975746586422343	-0.24146982863596753	-0.03987313808648736	-0.11986161050130612	-0.01761905039201339	-0.10794054030099522	-0.06077206927574283	-0.2773774079567346	0.03424396625226531	-0.21841979445245308	0.0340175898736318
AD23-016	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.31518297079761953	0.05783058076222124	-0.19452669586405455	0.09030630343480137	0.03677411546050598	0.1334029616085203	0.20303423467035728	0.0962968870816351	0.3741148135870326	0.08845621302553522	0.38677809885858655	0.02091701644135325	0.3706861137316701	-0.0530964765530191	0.17621322402093403	-0.07965457586881491	0.13278745815357842	-0.0982037539702737	7.171504830467356E-4	-0.13753178332919022	-0.19059788803199085	-0.06961033940063453	-0.23949057816818856	-0.042997555886698825	-0.12714789410432858	-0.01610538903742111	-0.11223236203708016	-0.05654928319166578	-0.2805254937717758	0.03782606885253329	-0.22140132619067446	0.028713126031119127
AD23-017	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3210733002688942	0.05377060745110283	-0.1935176901377572	0.09338056969041345	0.035876488409829946	0.13458565340474724	0.20163698650537915	0.0971731790039825	0.3631551170580395	0.08945468092592694	0.39034702041112596	0.015015670554239613	0.37397332376735337	-0.05807174675348301	0.19106618296070893	-0.07690007014855085	0.13596303580201055	-0.10690076551221828	-0.021645857951424725	-0.12081115846556918	-0.19136092944853966	-0.0685521850361949	-0.22487264489834013	-0.050497716805208384	-0.12288000155030826	-0.011049747290054063	-0.10551172045795802	-0.05279831190420116	-0.2853674826412439	0.032958350789944406	-0.22578852755998163	0.029242990095122292
AD23-018	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3168917722671672	0.053728144042689115	-0.20249739741876602	0.08269609377183482	0.0370054809968065	0.13862896563863192	0.2061909046065012	0.10082833437839431	0.3783190112270142	0.08145269097619819	0.39051313853109293	0.01513713716471999	0.3647566083902137	-0.055995817275709174	0.17775996221905613	-0.07570743653004483	0.12847523895896226	-0.09521457473873403	-0.004519821421313429	-0.12189277859326604	-0.19446733886478568	-0.07401846672348904	-0.24068588045423606	-0.045961926123646184	-0.11613187663409456	-0.012043369276872102	-0.10614584243347729	-0.05378636021404855	-0.2802871041903371	0.03293534299896489	-0.22139331124547093	0.029214020504376464
AD23-019	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3104965970553707	0.060632730003320416	-0.19619775710087492	0.08642817099902589	0.02984862646351346	0.13006139889172855	0.2100301298238842	0.08990478157380688	0.366758510516919	0.09081225103495516	0.38605654197463896	0.02748896348523598	0.36776722907832415	-0.047494780689402716	0.18547359826373092	-0.0821006038362801	0.13937463575630188	-0.10803311282486222	1.5188939388692925E-4	-0.14865965609118142	-0.19894940250903603	-0.07232840992591451	-0.2446085161148297	-0.04209699685973595	-0.12578410459413292	-0.002643103562778742	-0.11399646325235957	-0.05266603300963428	-0.274347700993119	0.042762161489399916	-0.22108061965147677	0.02793223932231717
AD23-020	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.32349159766104396	0.05506242548598644	-0.2024939393443609	0.08853681764006861	0.0459715000959665	0.1423775057017164	0.21275040992507824	0.09661013284957735	0.36140329313465847	0.08416136654428391	0.3793409373213343	0.01759554183118893	0.36417105673175076	-0.053417895546199114	0.18300284287603433	-0.07616040493275648	0.13622423928624733	-0.09801392754516916	0.010470554923826689	-0.14603504111253288	-0.19593795101497477	-0.07044610190696568	-0.24474914025901667	-0.04468194151228718	-0.11999281099607458	-0.011392568504894372	-0.1036005449864499	-0.05096368604564177	-0.28065737990024814	0.036981071844026506	-0.22241147013272658	0.029786705209599088
AD23-021	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3220153740758608	0.04738372434973483	-0.20688308808361106	0.0873990186081123	0.03134593027456879	0.1440956291178628	0.20862698155494075	0.10301188235752207	0.3679867752334202	0.08047419928953267	0.3910282565070418	0.012466496066983607	0.3585303944373564	-0.05977971195262023	0.1839077143424451	-0.07387074958465398	0.13593838061134145	-0.10011832615758673	1.549491108788696E-4	-0.12888430252371844	-0.19302498426701808	-0.07305499375234864	-0.23941398897428534	-0.04490786419622789	-0.10955070019398293	-0.01330391402931319	-0.10078348878245898	-0.050022734526984164	-0.2821180613162641	0.03712366850965911	-0.2237296963785131	0.03198797842404512
AD23-022	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3168797162570629	0.053674467054161144	-0.20093621513470036	0.09641441841921308	0.025815102256532076	0.14166830225389207	0.1902447741780551	0.09809527321062908	0.39021035354777833	0.08762996797904758	0.3925073830069336	0.01712218180522987	0.37436198857810643	-0.056062878727205966	0.16271806530765054	-0.08639129978583553	0.11910542274668251	-0.09897234805591348	-2.9057543835061324E-5	-0.13166197757002748	-0.18345586421721685	-0.07089726429599877	-0.22793424102433146	-0.04943635358613599	-0.12345346585617226	-0.008592692070156444	-0.10414762987118878	-0.05612200102507992	-0.27943501206392257	0.03288699805124584	-0.218691887653309	0.03064520634293376
AD23-023	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3228093924010549	0.05382527839099151	-0.19651995860533178	0.09116676354702367	0.02854897270670923	0.13840705604276457	0.20112035717818685	0.10121484633435755	0.38143845478527816	0.07599431579115125	0.38981215184719814	0.013765816555607562	0.36168543653771656	-0.056975641369162014	0.17913443943053745	-0.07460373068075773	0.13544052014788868	-0.09161040500155969	0.0011299789694096463	-0.12281085775287359	-0.18824556458598496	-0.07297564993640068	-0.23928509647767934	-0.04843004565111609	-0.12053642198072435	-0.009532973562178595	-0.10821569144495564	-0.055616247963783914	-0.28273946997652505	0.03150339601755126	-0.21995871613066803	0.026678079238385322
AD23-024	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3181497338647344	0.05541355823969922	-0.21574266733371592	0.08705213384774499	0.022818768563713895	0.1452626303919699	0.2038736680431804	0.11022569274201816	0.37731218663238514	0.07321685627328696	0.38707072837600326	0.0037457170343845863	0.3581164851645081	-0.06317008575404258	0.18594482690808137	-0.06836551368758935	0.14250385805556454	-0.08964140275781263	0.005878006149969977	-0.12434694561545678	-0.19131804868984004	-0.06981571402442005	-0.23973042631345226	-0.04394148268027324	-0.11344369775706833	-0.014587772495397746	-0.10327628241027881	-0.05583281590187557	-0.2800316349113046	0.03024149985660794	-0.22182603661301178	0.024543644531155227
AD23-025	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.31965522316151607	0.057569604377847826	-0.17498161391934539	0.09487919515920583	0.025711750714499895	0.13884547208202358	0.20008163069103038	0.10458977667917804	0.37447164792524773	0.08380453942894386	0.38646535800305154	0.018582472128505452	0.37705294764444597	-0.05508879234787406	0.17722874331411706	-0.08044661257862375	0.12773073128780482	-0.10136945969966969	-0.007380025415881738	-0.13600718026342773	-0.1940331882650694	-0.07028521589661903	-0.2175565238389315	-0.06150692377646433	-0.130987241303254	-0.010656074897424579	-0.1122158607576734	-0.05630399247594213	-0.28465564344768324	0.03478777108502472	-0.22727748947084306	0.03860542099531664
AD23-026	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3181706701689837	0.050019113969814434	-0.1806148717339798	0.09183754886303613	0.03434647647922869	0.13773392502856813	0.20530913838051426	0.10159046429211471	0.37412431525993056	0.0752312973430233	0.3903356823637873	0.011146704187728413	0.37445293420125797	-0.05377188582747204	0.17405973613736853	-0.06476122053818482	0.1308155806246285	-0.08464071774166648	0.004668858715808197	-0.13420179239073665	-0.20268138124845705	-0.06376819498729736	-0.23835175593395286	-0.04454952789153971	-0.13032411057644117	-0.016047244833051463	-0.11811793055489918	-0.059148922040354275	-0.27883896039613815	0.026449743475149994	-0.2210130415496733	0.026880709090867733
AD23-027	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.32189724355223653	0.06058925750718421	-0.1569606079934597	0.0952294405467806	0.04155528905572469	0.13156230794866003	0.20236113250865934	0.09566305330649472	0.36221637201750945	0.09000157413202405	0.39252776735810013	0.023334099288887442	0.37255586846975136	-0.039719941414030006	0.17076872580077082	-0.08011959158586437	0.13311948255834433	-0.10441933307220223	0.0036685980785977164	-0.1444783226113166	-0.20936215906483932	-0.06941482392680307	-0.24482213171191014	-0.04658538360791258	-0.12921576972189375	-0.019046007360058733	-0.11394285506049291	-0.06550500621936385	-0.28105879096003705	0.036223775759643806	-0.22151367778258943	0.03668490130787651
AD23-028	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3193030232486011	0.05123506745092441	-0.17155510772012783	0.09559486526877013	0.015458465465165638	0.13760066302386906	0.20281490871378458	0.10033690991682229	0.3766117784415	0.08495809981167425	0.3899363900518006	0.02134139300713609	0.38124746608912363	-0.05721219078489382	0.16779340536546394	-0.08241171916530653	0.12505373528987965	-0.10344926164668186	-0.008315051047905562	-0.12656700371795454	-0.19712286935139256	-0.07222201812639716	-0.23707952814369063	-0.05209559653717632	-0.11825616550706393	-0.005067440839890575	-0.1021592475547211	-0.05553961762912638	-0.28250432696234423	0.031683978502948226	-0.2226208298808709	0.031813871465281654
AD23-029	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.321133661244532	0.05934620732686253	-0.17134232308283961	0.09430564415310624	0.030979292746241952	0.13733377527402807	0.20111422861005496	0.0995072558812306	0.3808911334021369	0.0815457623073105	0.38389569026995585	0.0187466830458352	0.36774994953655327	-0.050662726803438245	0.18007997368404355	-0.06567362350549692	0.13132508753809316	-0.09574842100141272	0.0010060232020957796	-0.14056337875189945	-0.20703184855591344	-0.07010407921887754	-0.24005762188753332	-0.05065331548295559	-0.12777128581916128	-0.01998785496122293	-0.11551282791044279	-0.06418872445432036	-0.27672128308390315	0.03642216470447779	-0.21747052740484996	0.030374631486773447
AD23-030	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.322990957211672	0.04980153721618069	-0.16965470401386448	0.09520275900672398	0.023084222189650415	0.1424421670293453	0.1981861744158293	0.10529113197746288	0.3786942732018569	0.08049022302278704	0.3793620418583533	0.02134938407529771	0.38112256923053045	-0.055710869313383496	0.16876103862199307	-0.08499019696326585	0.12475181091409324	-0.1042094145470708	0.0025906275367329748	-0.13227632937181777	-0.1991891658389497	-0.07431638867066649	-0.2427576671092368	-0.05291180975276512	-0.11861572417064184	-0.0044536570381828195	-0.09863741882906361	-0.05289428240945684	-0.28220114305525845	0.02908374411979124	-0.22250597774035186	0.038102001619022705
AD23-031	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3288038764992695	0.04197117115890426	-0.17936293465645653	0.10069939844531263	0.025380140460181864	0.13742631033886152	0.19671854903535269	0.09794909941397958	0.3897424516360123	0.07964562774654114	0.3908098774580551	0.013850416239729997	0.367417421924966	-0.06200986464851688	0.16794059337061193	-0.07030387789787827	0.12357769000910107	-0.0907260225728857	0.0045702628354366255	-0.12104248763225509	-0.1925822967011974	-0.06833589452075098	-0.2335261965863626	-0.048681157396104804	-0.11781219415387718	-0.008765881013706952	-0.10433341604163793	-0.05776308350663056	-0.2833470325311222	0.027449083271963215	-0.22638903955979425	0.028637162573436497
AD23-032	p.latipinna	26.0223	-97.4582	Z1	7040048420	-0.3106152030830505	0.04943380031398958	-0.16904291244518568	0.08965097027372106	0.033406415616887924	0.14131346202390355	0.19662709283181656	0.10470418285448828	0.3882571045241303	0.07902022493994591	0.3842984585615597	0.013673595420975503	0.37067797957123966	-0.05292391703463994	0.1730731022680033	-0.06596011215556903	0.13292677795413765	-0.09207960723876711	0.0020285557920718287	-0.1348150373594017	-0.19993789664940204	-0.06890832665043921	-0.23619004279424569	-0.04686153457469832	-0.1301904677816522	-0.02257811925872872	-0.1262996062477751	-0.063299522260315	-0.2813647970365127	0.03424159648274371	-0.22765456108202373	0.0353883442227911
